id,info,rname,sname,star
15967395,阿尔托莉雅·潘德拉贡,5*****,ios服,SSR
15967396,阿塔兰忒,格*****,安卓联运服,SR
15967397,卫宫,峰*****,ios服,SR
15967398,赫拉克勒斯,莉*****,ios服,SR
15967399,玛丽·安托瓦内特,莉*****,ios服,SR
15967400,玛丽·安托瓦内特,莉*****,ios服,SR
15967401,罗摩,e*****,安卓bili服,SR
15967402,李书文,8*****,安卓bili服,SR
15967403,卡米拉,荒*****,ios服,SR
15967404,卫宫,h*****,ios服,SR
15967405,卡米拉,m*****,安卓bili服,SR
15967406,美狄亚〔Lily〕,0*****,ios服,SR
15967407,玛丽·安托瓦内特,L*****,ios服,SR
15967408,阿塔兰忒,研*****,ios服,SR
15967409,芬恩·麦克库尔,d*****,安卓bili服,SR
15967410,兰斯洛特,洪*****,安卓bili服,SR
15967411,伊丽莎白·巴托里,史*****,安卓bili服,SR
15967412,卡米拉,G*****,ios服,SR
15967413,卫宫,0*****,安卓bili服,SR
15967414,玄奘三藏,d*****,安卓bili服,SSR
15967415,海伦娜·布拉瓦茨基,o*****,安卓bili服,SR
15967416,兰斯洛特,遥*****,ios服,SR
15967417,阿尔托莉雅·潘德拉贡〔Alter〕,i*****,安卓bili服,SR
15967418,阿蒂拉,T*****,ios服,SSR
15967419,贞德,T*****,ios服,SSR
15967420,玛尔达,神*****,安卓联运服,SR
15967421,玉藻猫,时*****,ios服,SR
15967422,玉藻猫,V*****,ios服,SR
15967423,齐格飞,郏*****,安卓bili服,SR
15967424,阿斯托尔福,郏*****,安卓bili服,SR
15967425,齐格飞,6*****,安卓bili服,SR
15967426,尼禄·克劳狄乌斯,3*****,安卓bili服,SR
15967427,齐格飞,萍*****,ios服,SR
15967428,阿周那,4*****,安卓bili服,SSR
15967429,阿蒂拉,思*****,安卓bili服,SSR
15967430,卫宫,鸣*****,ios服,SR
15967431,李书文,d*****,ios服,SR
15967432,阿尔托莉雅·潘德拉贡,丁*****,安卓联运服,SSR
15967433,伊丽莎白·巴托里,榕*****,ios服,SR
15967434,赫拉克勒斯,榕*****,ios服,SR
15967435,玛丽·安托瓦内特,薄*****,安卓bili服,SR
15967436,童谣,t*****,安卓bili服,SR
15967437,阿周那,u*****,安卓bili服,SSR
15967438,开膛手杰克,l*****,安卓bili服,SSR
15967439,芬恩·麦克库尔,l*****,安卓bili服,SR
15967440,齐格飞,l*****,安卓bili服,SR
15967441,贝奥武夫,p*****,安卓bili服,SR
15967442,弗拉德三世,2*****,ios服,SSR
15967443,玄奘三藏,大*****,ios服,SSR
15967444,卫宫,欧*****,ios服,SR
15967445,卡米拉,欧*****,ios服,SR
15967446,芬恩·麦克库尔,康*****,安卓bili服,SR
15967447,玄奘三藏,o*****,安卓bili服,SSR
15967448,玛尔达,o*****,安卓bili服,SR
15967449,卫宫,彪*****,ios服,SR
15967450,美狄亚〔Lily〕,9*****,安卓bili服,SR
15967451,李书文,赤*****,安卓bili服,SR
15967452,玉藻猫,伊*****,ios服,SR
15967453,李书文,c*****,ios服,SR
15967454,齐格飞,b*****,安卓bili服,SR
15967455,玄奘三藏,a*****,安卓bili服,SSR
15967456,卡米拉,c*****,安卓bili服,SR
15967457,玉藻猫,p*****,ios服,SR
15967458,李书文,冥*****,安卓bili服,SR
15967459,斯忒诺,药*****,ios服,SR
15967460,李书文,初*****,安卓bili服,SR
15967461,童谣,夏*****,ios服,SR
15967462,安妮·伯妮＆玛莉·瑞德,幸*****,安卓bili服,SR
15967463,卫宫〔Assassin〕,4*****,ios服,SR
15967464,玄奘三藏,静*****,ios服,SSR
15967465,李书文,逍*****,安卓联运服,SR
15967466,玄奘三藏,冲*****,安卓bili服,SSR
15967467,玛丽·安托瓦内特,f*****,安卓bili服,SR
15967468,李书文,吾*****,安卓bili服,SR
15967469,托马斯·爱迪生,1*****,ios服,SR
15967470,芬恩·麦克库尔,1*****,ios服,SR
15967471,李书文,l*****,安卓bili服,SR
15967472,玄奘三藏,z*****,安卓bili服,SSR
15967473,贞德,元*****,安卓联运服,SSR
15967474,玉藻猫,元*****,安卓联运服,SR
15967475,伊丽莎白·巴托里,元*****,安卓联运服,SR
15967476,兰斯洛特,意*****,ios服,SR
15967477,斯忒诺,芬*****,ios服,SR
15967478,李书文,f*****,安卓bili服,SR
15967479,斯忒诺,9*****,安卓bili服,SR
15967480,托马斯·爱迪生,j*****,安卓bili服,SR
15967481,迦尔纳,义*****,ios服,SSR
15967482,玄奘三藏,h*****,安卓bili服,SSR
15967483,玉藻猫,竹*****,安卓bili服,SR
15967484,卡米拉,黯*****,安卓bili服,SR
15967485,玛丽·安托瓦内特,令*****,ios服,SR
15967486,骑士迪昂,博*****,ios服,SR
15967487,骑士迪昂,博*****,ios服,SR
15967488,童谣,夜*****,ios服,SR
15967489,海伦娜·布拉瓦茨基,u*****,安卓bili服,SR
15967490,玛尔达,琬*****,ios服,SR
15967491,阿塔兰忒,姜*****,安卓bili服,SR
15967492,李书文,6*****,安卓bili服,SR
15967493,玄奘三藏,被*****,安卓bili服,SSR
15967494,开膛手杰克,7*****,安卓bili服,SSR
