id,info,rname,sname,star
9269406,卫宫,啦*****,安卓bili服,SR
9269407,伊丽莎白·巴托里,T*****,ios服,SR
9269408,阿尔托莉雅·潘德拉贡〔Alter〕,c*****,ios服,SR
9269409,赫拉克勒斯,q*****,ios服,SR
9269410,兰斯洛特,1*****,ios服,SR
9269411,罗摩,1*****,ios服,SR
9269412,玉藻猫,a*****,安卓bili服,SR
9269413,玛尔达,a*****,安卓bili服,SR
9269414,童谣,m*****,安卓bili服,SR
9269415,玛尔达,离*****,ios服,SR
9269416,玉藻猫,w*****,ios服,SR
9269417,玛尔达,遴*****,安卓bili服,SR
9269418,弗兰肯斯坦,p*****,ios服,SR
9269419,玛丽·安托瓦内特,9*****,ios服,SR
9269420,罗摩,命*****,安卓bili服,SR
9269421,坂田金时,w*****,ios服,SSR
9269422,坂田金时,w*****,ios服,SSR
9269423,玛丽·安托瓦内特,v*****,安卓bili服,SR
9269424,伊丽莎白·巴托里,1*****,安卓bili服,SR
9269425,坂田金时,鲁*****,ios服,SSR
9269426,伊丽莎白·巴托里,e*****,安卓bili服,SR
9269427,赫拉克勒斯,d*****,ios服,SR
9269428,玛丽·安托瓦内特,x*****,安卓bili服,SR
9269429,玛丽·安托瓦内特,x*****,安卓bili服,SR
9269430,坂田金时,轻*****,安卓bili服,SSR
9269431,坂田金时,叁*****,安卓bili服,SSR
9269432,骑士迪昂,m*****,安卓bili服,SR
9269433,伊丽莎白·巴托里,猥*****,安卓bili服,SR
9269434,骑士迪昂,M*****,ios服,SR
9269435,兰斯洛特,d*****,安卓bili服,SR
9269436,骑士迪昂,g*****,安卓bili服,SR
