id,info,rname,sname,star
23101720,伊丽莎白·巴托里,う*****,ios服,SR
23101721,茨木童子,书*****,安卓bili服,SR
23101722,斯忒诺,i*****,安卓bili服,SR
23101723,弗拉德三世,d*****,ios服,SSR
23101724,茨木童子,髑*****,安卓联运服,SR
23101725,美狄亚〔Lily〕,r*****,安卓bili服,SR
23101726,卡米拉,n*****,安卓bili服,SR
23101727,玉藻猫,n*****,安卓bili服,SR
23101728,斯忒诺,状*****,安卓bili服,SR
23101729,弗兰肯斯坦,莘*****,安卓bili服,SR
23101730,阿斯托尔福,e*****,安卓bili服,SR
23101731,茨木童子,阿*****,安卓bili服,SR
23101732,源赖光,d*****,安卓bili服,SSR
23101733,源赖光,羿*****,安卓bili服,SSR
23101734,源赖光,归*****,安卓bili服,SSR
23101735,赫拉克勒斯,喵*****,安卓bili服,SR
23101736,源赖光,h*****,ios服,SSR
23101737,兰斯洛特,0*****,安卓bili服,SR
23101738,阿塔兰忒,0*****,安卓bili服,SR
23101739,茨木童子,伤*****,安卓bili服,SR
23101740,玛尔达,A*****,ios服,SR
23101741,茨木童子,o*****,安卓bili服,SR
23101742,阿塔兰忒,o*****,安卓bili服,SR
23101743,茨木童子,雨*****,安卓bili服,SR
23101744,斯忒诺,r*****,安卓bili服,SR
23101745,芬恩·麦克库尔,问*****,安卓bili服,SR
23101746,贝奥武夫,b*****,ios服,SR
23101747,弗兰肯斯坦,练*****,安卓bili服,SR
23101748,源赖光,小*****,ios服,SSR
23101749,茨木童子,K*****,安卓bili服,SR
23101750,茨木童子,I*****,安卓bili服,SR
