id,info,rname,sname,star
20396041,斯忒诺,f*****,安卓bili服,SR
20396042,安妮·伯妮＆玛莉·瑞德,k*****,ios服,SR
20396043,童谣,k*****,ios服,SR
20396044,卫宫〔Assassin〕,u*****,ios服,SR
20396045,卫宫,语*****,安卓bili服,SR
20396046,斯卡哈,宝*****,ios服,SSR
20396047,安妮·伯妮＆玛莉·瑞德,火*****,安卓bili服,SR
20396048,弗兰肯斯坦,熊*****,安卓bili服,SR
20396049,童谣,毋*****,安卓bili服,SR
20396050,阿斯托尔福,杨*****,ios服,SR
20396051,玛丽·安托瓦内特,式*****,ios服,SR
20396052,斯卡哈,韶*****,ios服,SSR
20396053,玉藻猫,j*****,安卓bili服,SR
20396054,阿斯托尔福,云*****,安卓bili服,SR
20396055,斯卡哈,Y*****,ios服,SSR
20396056,赫拉克勒斯,陌*****,安卓bili服,SR
20396057,斯忒诺,陌*****,安卓bili服,SR
20396058,海伦娜·布拉瓦茨基,支*****,ios服,SR
20396059,女王梅芙,2*****,安卓bili服,SSR
20396060,斯卡哈,祁*****,ios服,SSR
20396061,阿塔兰忒,宝*****,ios服,SR
20396062,开膛手杰克,宝*****,ios服,SSR
20396063,阿蒂拉,4*****,安卓bili服,SSR
20396064,骑士迪昂,房*****,安卓bili服,SR
20396065,安妮·伯妮＆玛莉·瑞德,w*****,安卓bili服,SR
20396066,齐格飞,零*****,ios服,SR
20396067,卫宫,N*****,ios服,SR
20396068,斯卡哈,左*****,安卓bili服,SSR
20396069,兰斯洛特,左*****,安卓bili服,SR
20396070,玉藻前,w*****,安卓bili服,SSR
20396071,玛丽·安托瓦内特,e*****,安卓bili服,SR
