id,info,rname,sname,star
15374444,玛丽·安托瓦内特,我*****,安卓bili服,SR
15374445,齐格飞,幽*****,安卓联运服,SR
15374446,斯忒诺,幽*****,安卓联运服,SR
15374447,骑士迪昂,1*****,安卓bili服,SR
15374448,阿斯托尔福,谷*****,ios服,SR
15374449,弗兰肯斯坦,韦*****,安卓bili服,SR
15374450,玄奘三藏,n*****,ios服,SSR
15374451,玄奘三藏,要*****,安卓bili服,SSR
15374452,李书文,抽*****,安卓bili服,SR
15374453,李书文,筑*****,ios服,SR
15374454,卫宫,锕*****,安卓bili服,SR
15374455,诸葛孔明〔埃尔梅罗Ⅱ世〕,e*****,安卓bili服,SSR
15374456,贝奥武夫,e*****,安卓bili服,SR
15374457,骑士迪昂,忘*****,ios服,SR
15374458,玄奘三藏,忘*****,ios服,SSR
15374459,童谣,9*****,安卓bili服,SR
15374460,阿斯托尔福,9*****,安卓bili服,SR
15374461,骑士迪昂,柒*****,安卓bili服,SR
15374462,斯忒诺,4*****,安卓bili服,SR
15374463,阿斯托尔福,u*****,安卓bili服,SR
15374464,弗兰肯斯坦,b*****,ios服,SR
15374465,美狄亚〔Lily〕,i*****,安卓bili服,SR
15374466,卡米拉,S*****,ios服,SR
15374467,伊丽莎白·巴托里,千*****,ios服,SR
15374468,斯忒诺,荼*****,ios服,SR
15374469,阿尔托莉雅·潘德拉贡,y*****,安卓bili服,SSR
15374470,卫宫,1*****,安卓bili服,SR
15374471,兰斯洛特,1*****,安卓bili服,SR
15374472,开膛手杰克,9*****,安卓bili服,SSR
15374473,迦尔纳,a*****,ios服,SSR
15374474,赫拉克勒斯,作*****,ios服,SR
