id,info,rname,sname,star
15355338,骑士迪昂,爱*****,安卓bili服,SR
15355339,阿塔兰忒,莫*****,安卓bili服,SR
15355340,贝奥武夫,卫*****,ios服,SR
15355341,阿塔兰忒,哈*****,安卓bili服,SR
15355342,卫宫,w*****,安卓bili服,SR
15355343,玛尔达,[*****,安卓bili服,SR
15355344,玛尔达,W*****,ios服,SR
15355345,芬恩·麦克库尔,W*****,ios服,SR
15355346,阿斯托尔福,p*****,安卓bili服,SR
15355347,齐格飞,断*****,ios服,SR
15355348,卡米拉,d*****,安卓联运服,SR
15355349,李书文,天*****,安卓bili服,SR
15355350,阿蒂拉,远*****,安卓bili服,SSR
15355351,玄奘三藏,芜*****,ios服,SSR
15355352,卡米拉,e*****,安卓bili服,SR
15355353,玉藻前,i*****,安卓bili服,SSR
15355354,李书文,中*****,ios服,SR
15355355,俄里翁,l*****,安卓bili服,SSR
15355356,阿斯托尔福,鲨*****,ios服,SR
15355357,玄奘三藏,歇*****,安卓联运服,SSR
15355358,玄奘三藏,早*****,安卓bili服,SSR
15355359,美狄亚〔Lily〕,梅*****,安卓bili服,SR
15355360,玄奘三藏,文*****,安卓bili服,SSR
15355361,李书文,敌*****,安卓bili服,SR
15355362,玛丽·安托瓦内特,b*****,安卓bili服,SR
15355363,李书文,~*****,安卓bili服,SR
15355364,芬恩·麦克库尔,r*****,安卓bili服,SR
15355365,卡米拉,梦*****,ios服,SR
15355366,赫拉克勒斯,梦*****,ios服,SR
15355367,诸葛孔明〔埃尔梅罗Ⅱ世〕,隔*****,安卓联运服,SSR
15355368,赫拉克勒斯,k*****,安卓bili服,SR
15355369,骑士迪昂,垂*****,ios服,SR
15355370,赫拉克勒斯,垂*****,ios服,SR
15355371,斯忒诺,哦*****,安卓bili服,SR
15355372,玉藻猫,滴*****,安卓联运服,SR
15355373,李书文,大*****,ios服,SR
15355374,斯忒诺,r*****,ios服,SR
15355375,玄奘三藏,r*****,ios服,SSR
15355376,骑士迪昂,晨*****,安卓bili服,SR
15355377,李书文,卫*****,ios服,SR
15355378,玄奘三藏,T*****,安卓bili服,SSR
15355379,阿塔兰忒,幽*****,安卓bili服,SR
15355380,玛尔达,小*****,ios服,SR
15355381,玄奘三藏,樱*****,安卓联运服,SSR
15355382,玄奘三藏,m*****,ios服,SSR
15355383,李书文,柠*****,安卓bili服,SR
15355384,玉藻前,养*****,ios服,SSR
15355385,李书文,江*****,安卓bili服,SR
15355386,阿塔兰忒,b*****,安卓bili服,SR
15355387,玛尔达,b*****,安卓bili服,SR
15355388,李书文,长*****,ios服,SR
15355389,李书文,o*****,安卓bili服,SR
15355390,玄奘三藏,艾*****,安卓bili服,SSR
15355391,弗朗西斯·德雷克,2*****,安卓bili服,SSR
15355392,阿塔兰忒,R*****,ios服,SR
15355393,玄奘三藏,狮*****,安卓bili服,SSR
15355394,李书文,帮*****,安卓bili服,SR
15355395,李书文,4*****,安卓bili服,SR
15355396,玄奘三藏,9*****,安卓bili服,SSR
15355397,贞德,梦*****,ios服,SSR
15355398,骑士迪昂,e*****,安卓bili服,SR
15355399,赫拉克勒斯,o*****,ios服,SR
15355400,玄奘三藏,℡*****,安卓bili服,SSR
15355401,赫拉克勒斯,S*****,安卓联运服,SR
15355402,李书文,a*****,安卓bili服,SR
15355403,玄奘三藏,L*****,安卓bili服,SSR
15355404,弗兰肯斯坦,刘*****,安卓bili服,SR
15355405,玛尔达,松*****,安卓bili服,SR
15355406,尼古拉·特斯拉,G*****,安卓bili服,SSR
15355407,玄奘三藏,月*****,安卓bili服,SSR
15355408,玄奘三藏,四*****,安卓联运服,SSR
15355409,阿斯托尔福,吾*****,安卓bili服,SR
15355410,李书文,碧*****,安卓bili服,SR
15355411,斯忒诺,陨*****,安卓联运服,SR
15355412,李书文,p*****,ios服,SR
15355413,玄奘三藏,晁*****,安卓bili服,SSR
15355414,卫宫,晁*****,安卓bili服,SR
15355415,齐格飞,迟*****,安卓bili服,SR
15355416,赫拉克勒斯,盎*****,安卓bili服,SR
15355417,卫宫,盎*****,安卓bili服,SR
15355418,卫宫,任*****,安卓bili服,SR
15355419,安妮·伯妮＆玛莉·瑞德,n*****,安卓bili服,SR
15355420,卫宫,剑*****,ios服,SR
15355421,芬恩·麦克库尔,内*****,安卓bili服,SR
15355422,芬恩·麦克库尔,敌*****,安卓bili服,SR
15355423,开膛手杰克,ω*****,安卓bili服,SSR
15355424,兰斯洛特,B*****,安卓联运服,SR
15355425,李书文,鲁*****,ios服,SR
15355426,李书文,言*****,安卓bili服,SR
15355427,李书文,宇*****,ios服,SR
15355428,李书文,宇*****,ios服,SR
15355429,弗拉德三世,我*****,安卓联运服,SSR
15355430,李书文,匡*****,ios服,SR
15355431,李书文,狗*****,安卓bili服,SR
15355432,玄奘三藏,殷*****,ios服,SSR
15355433,阿周那,本*****,安卓bili服,SSR
15355434,卫宫〔Assassin〕,宛*****,安卓联运服,SR
15355435,李书文,9*****,安卓bili服,SR
15355436,卫宫〔Assassin〕,r*****,安卓bili服,SR
15355437,玛丽·安托瓦内特,北*****,安卓联运服,SR
