id,info,rname,sname,star
24715459,茨木童子,N*****,安卓bili服,SR
24715460,诸葛孔明〔埃尔梅罗Ⅱ世〕,l*****,安卓bili服,SSR
24715461,童谣,l*****,安卓bili服,SR
24715462,源赖光,m*****,ios服,SSR
24715463,玛丽·安托瓦内特,m*****,ios服,SR
24715464,源赖光,3*****,安卓bili服,SSR
24715465,玛尔达,阳*****,安卓bili服,SR
24715466,骑士迪昂,念*****,安卓bili服,SR
24715467,玛尔达,k*****,ios服,SR
24715468,斯忒诺,花*****,安卓bili服,SR
24715469,茨木童子,珂*****,安卓bili服,SR
24715470,源赖光,呆*****,ios服,SSR
24715471,李书文,Y*****,安卓bili服,SR
24715472,茨木童子,超*****,ios服,SR
24715473,贞德,超*****,ios服,SSR
24715474,茨木童子,E*****,安卓联运服,SR
24715475,赫拉克勒斯,纯*****,ios服,SR
24715476,茨木童子,t*****,安卓bili服,SR
24715477,玉藻前,雕*****,安卓bili服,SSR
24715478,卡米拉,b*****,ios服,SR
24715479,阿尔托莉雅·潘德拉贡,牵*****,安卓bili服,SSR
24715480,茨木童子,z*****,安卓bili服,SR
24715481,赫拉克勒斯,R*****,ios服,SR
24715482,卡米拉,0*****,安卓bili服,SR
24715483,安妮·伯妮＆玛莉·瑞德,明*****,安卓bili服,SR
24715484,茨木童子,1*****,安卓bili服,SR
24715485,源赖光,1*****,安卓bili服,SSR
24715486,诸葛孔明〔埃尔梅罗Ⅱ世〕,d*****,安卓bili服,SSR
24715487,源赖光,d*****,安卓bili服,SSR
24715488,茨木童子,t*****,安卓bili服,SR
24715489,安妮·伯妮＆玛莉·瑞德,鳶*****,安卓bili服,SR
