id,info,rname,sname,star
12940528,酒吞童子,u*****,安卓bili服,SSR
12940529,兰斯洛特,殇*****,安卓联运服,SR
12940530,诸葛孔明〔埃尔梅罗Ⅱ世〕,b*****,ios服,SSR
12940531,玉藻猫,b*****,ios服,SR
12940532,酒吞童子,染*****,ios服,SSR
12940533,卡米拉,粉*****,ios服,SR
12940534,诸葛孔明〔埃尔梅罗Ⅱ世〕,f*****,安卓bili服,SSR
12940535,弗朗西斯·德雷克,n*****,安卓bili服,SSR
12940536,贝奥武夫,I*****,ios服,SR
12940537,赫拉克勒斯,e*****,安卓bili服,SR
12940538,阿尔托莉雅·潘德拉贡,思*****,安卓bili服,SSR
12940539,兰斯洛特,思*****,安卓bili服,SR
12940540,阿塔兰忒,3*****,安卓bili服,SR
12940541,芬恩·麦克库尔,1*****,安卓bili服,SR
12940542,迦尔纳,風*****,安卓bili服,SSR
12940543,阿周那,6*****,ios服,SSR
12940544,玉藻猫,须*****,ios服,SR
12940545,玛尔达,我*****,安卓bili服,SR
12940546,玛丽·安托瓦内特,我*****,安卓bili服,SR
12940547,骑士迪昂,我*****,安卓bili服,SR
12940548,卡米拉,E*****,ios服,SR
12940549,罗摩,l*****,安卓bili服,SR
12940550,酒吞童子,l*****,安卓bili服,SSR
12940551,卫宫〔Assassin〕,e*****,安卓bili服,SR
12940552,酒吞童子,0*****,安卓bili服,SSR
12940553,卫宫〔Assassin〕,e*****,安卓bili服,SR
12940554,贝奥武夫,4*****,ios服,SR
12940555,斯忒诺,l*****,安卓bili服,SR
12940556,玉藻猫,l*****,安卓bili服,SR
12940557,伊丽莎白·巴托里,w*****,安卓联运服,SR
12940558,齐格飞,s*****,安卓bili服,SR
12940559,童谣,矢*****,安卓bili服,SR
12940560,酒吞童子,k*****,安卓bili服,SSR
12940561,童谣,o*****,安卓bili服,SR
12940562,托马斯·爱迪生,o*****,安卓bili服,SR
12940563,卡米拉,莫*****,安卓联运服,SR
12940564,玛尔达,2*****,ios服,SR
12940565,安妮·伯妮＆玛莉·瑞德,1*****,安卓bili服,SR
12940566,安妮·伯妮＆玛莉·瑞德,1*****,安卓bili服,SR
12940567,贝奥武夫,门*****,安卓bili服,SR
12940568,酒吞童子,门*****,安卓bili服,SSR
12940569,卫宫〔Assassin〕,m*****,安卓bili服,SR
12940570,罗摩,扈*****,安卓bili服,SR
12940571,童谣,逍*****,安卓bili服,SR
12940572,卫宫〔Assassin〕,7*****,ios服,SR
12940573,玛丽·安托瓦内特,f*****,ios服,SR
12940574,托马斯·爱迪生,一*****,安卓bili服,SR
12940575,童谣,优*****,安卓bili服,SR
12940576,阿尔托莉雅·潘德拉贡〔Alter〕,o*****,安卓bili服,SR
12940577,罗摩,i*****,安卓bili服,SR
12940578,安妮·伯妮＆玛莉·瑞德,n*****,安卓bili服,SR
12940579,酒吞童子,讲*****,ios服,SSR
12940580,卡米拉,讲*****,ios服,SR
12940581,阿斯托尔福,6*****,ios服,SR
12940582,罗摩,t*****,ios服,SR
12940583,海伦娜·布拉瓦茨基,p*****,ios服,SR
12940584,酒吞童子,廖*****,安卓bili服,SSR
12940585,酒吞童子,殇*****,安卓联运服,SSR
12940586,兰斯洛特,S*****,ios服,SR
12940587,阿斯托尔福,桐*****,安卓bili服,SR
12940588,玛尔达,擎*****,ios服,SR
12940589,俄里翁,A*****,ios服,SSR
12940590,酒吞童子,泪*****,ios服,SSR
12940591,酒吞童子,亦*****,安卓联运服,SSR
12940592,库·丘林[Alter],d*****,安卓bili服,SSR
12940593,玛尔达,l*****,安卓bili服,SR
12940594,芬恩·麦克库尔,o*****,安卓bili服,SR
12940595,玛丽·安托瓦内特,1*****,ios服,SR
12940596,阿斯托尔福,5*****,ios服,SR
12940597,玉藻猫, *****,安卓联运服,SR
12940598,阿尔托莉雅·潘德拉贡〔Alter〕,u*****,安卓bili服,SR
12940599,玉藻猫,u*****,安卓bili服,SR
12940600,卡米拉,十*****,安卓bili服,SR
12940601,卡米拉,g*****,安卓bili服,SR
12940602,酒吞童子,3*****,安卓bili服,SSR
12940603,玛丽·安托瓦内特,吉*****,安卓bili服,SR
12940604,酒吞童子,皮*****,安卓bili服,SSR
12940605,罗摩,q*****,安卓bili服,SR
12940606,开膛手杰克,q*****,安卓bili服,SSR
12940607,罗摩,3*****,安卓bili服,SR
12940608,卫宫〔Assassin〕,3*****,安卓bili服,SR
12940609,卫宫,o*****,安卓bili服,SR
12940610,莫德雷德,f*****,安卓bili服,SSR
12940611,贝奥武夫,c*****,ios服,SR
12940612,卫宫,e*****,安卓bili服,SR
12940613,罗摩,長*****,ios服,SR
12940614,伊丽莎白·巴托里,无*****,安卓联运服,SR
12940615,贞德,c*****,安卓bili服,SSR
12940616,骑士迪昂,3*****,ios服,SR
12940617,赫拉克勒斯,h*****,安卓bili服,SR
12940618,阿尔托莉雅·潘德拉贡,h*****,安卓bili服,SSR
12940619,玛丽·安托瓦内特,y*****,ios服,SR
12940620,玉藻前,1*****,安卓bili服,SSR
12940621,南丁格尔,绅*****,安卓bili服,SSR
12940622,阿斯托尔福,w*****,安卓bili服,SR
12940623,阿塔兰忒,w*****,安卓bili服,SR
12940624,贝奥武夫,4*****,ios服,SR
12940625,赫拉克勒斯,4*****,ios服,SR
12940626,玛尔达,孤*****,安卓bili服,SR
12940627,齐格飞,孤*****,安卓bili服,SR
