id,info,rname,sname,star
19934054,斯卡哈,2*****,安卓bili服,SSR
19934055,阿周那,未*****,安卓bili服,SSR
19934056,齐格飞,Y*****,安卓联运服,SR
19934057,骑士迪昂,神*****,安卓联运服,SR
19934058,伊丽莎白·巴托里,q*****,安卓bili服,SR
19934059,兰斯洛特,潮*****,安卓bili服,SR
19934060,玛丽·安托瓦内特,西*****,安卓bili服,SR
19934061,阿蒂拉,初*****,ios服,SSR
19934062,海伦娜·布拉瓦茨基,g*****,安卓bili服,SR
19934063,玛尔达,绽*****,安卓bili服,SR
19934064,斯卡哈,p*****,安卓bili服,SSR
19934065,阿蒂拉,s*****,安卓bili服,SSR
19934066,海伦娜·布拉瓦茨基,鬼*****,安卓bili服,SR
19934067,迦尔纳,暖*****,ios服,SSR
19934068,卫宫,K*****,ios服,SR
19934069,弗拉德三世,4*****,ios服,SSR
19934070,玛尔达,s*****,ios服,SR
19934071,阿塔兰忒,F*****,安卓bili服,SR
19934072,阿斯托尔福,I*****,ios服,SR
19934073,诸葛孔明〔埃尔梅罗Ⅱ世〕,∑*****,安卓bili服,SSR
19934074,卫宫,洁*****,安卓bili服,SR
19934075,卫宫〔Assassin〕,艾*****,安卓bili服,SR
19934076,赫拉克勒斯,Z*****,ios服,SR
19934077,海伦娜·布拉瓦茨基,千*****,安卓bili服,SR
19934078,阿塔兰忒,t*****,安卓bili服,SR
19934079,斯卡哈,三*****,ios服,SSR
19934080,赫拉克勒斯,q*****,安卓bili服,SR
19934081,卫宫〔Assassin〕,t*****,安卓bili服,SR
19934082,卫宫,诗*****,安卓bili服,SR
19934083,斯忒诺,e*****,安卓bili服,SR
19934084,芬恩·麦克库尔,e*****,安卓bili服,SR
19934085,斯卡哈,◊*****,安卓bili服,SSR
19934086,阿周那,N*****,安卓bili服,SSR
19934087,阿斯托尔福,接*****,安卓bili服,SR
19934088,玛丽·安托瓦内特,空*****,安卓bili服,SR
19934089,玛尔达,抱*****,ios服,SR
19934090,卫宫,抱*****,ios服,SR
19934091,斯卡哈,渡*****,安卓bili服,SSR
19934092,弗兰肯斯坦,I*****,ios服,SR
19934093,玛丽·安托瓦内特,首*****,安卓联运服,SR
19934094,斯卡哈,首*****,安卓联运服,SSR
19934095,童谣,首*****,安卓联运服,SR
19934096,弗拉德三世,2*****,安卓bili服,SSR
19934097,阿尔托莉雅·潘德拉贡,a*****,安卓bili服,SSR
19934098,开膛手杰克,秋*****,安卓联运服,SSR
19934099,玉藻猫,西*****,安卓bili服,SR
19934100,卫宫,唯*****,安卓bili服,SR
19934101,阿蒂拉,d*****,安卓bili服,SSR
19934102,斯卡哈,冷*****,ios服,SSR
19934103,童谣,螺*****,安卓bili服,SR
19934104,芬恩·麦克库尔,d*****,安卓bili服,SR
19934105,赫拉克勒斯,q*****,ios服,SR
19934106,阿斯托尔福,1*****,ios服,SR
19934107,斯卡哈,R*****,ios服,SSR
19934108,玛丽·安托瓦内特,麒*****,安卓bili服,SR
19934109,斯卡哈,马*****,安卓bili服,SSR
19934110,托马斯·爱迪生,p*****,安卓bili服,SR
19934111,齐格飞,e*****,安卓bili服,SR
19934112,玛丽·安托瓦内特,s*****,安卓bili服,SR
19934113,斯卡哈,克*****,ios服,SSR
19934114,卫宫,s*****,安卓联运服,SR
19934115,斯忒诺,次*****,安卓bili服,SR
19934116,尼古拉·特斯拉,g*****,ios服,SSR
19934117,斯卡哈,须*****,安卓bili服,SSR
19934118,伊丽莎白·巴托里,8*****,ios服,SR
19934119,开膛手杰克,忽*****,安卓bili服,SSR
19934120,卡米拉,虚*****,ios服,SR
19934121,安妮·伯妮＆玛莉·瑞德,A*****,ios服,SR
19934122,玛尔达,h*****,ios服,SR
19934123,赫拉克勒斯,1*****,安卓bili服,SR
19934124,阿尔托莉雅·潘德拉贡,1*****,安卓bili服,SSR
19934125,斯卡哈,R*****,ios服,SSR
19934126,卫宫,u*****,ios服,SR
19934127,阿尔托莉雅·潘德拉贡,孙*****,安卓bili服,SSR
19934128,玛尔达,森*****,安卓bili服,SR
19934129,伊丽莎白·巴托里,2*****,安卓bili服,SR
19934130,斯卡哈,e*****,ios服,SSR
19934131,弗朗西斯·德雷克,我*****,ios服,SSR
19934132,玛丽·安托瓦内特,蓝*****,安卓bili服,SR
19934133,玛尔达,绝*****,安卓bili服,SR
19934134,斯卡哈,e*****,安卓bili服,SSR
19934135,伊丽莎白·巴托里,Y*****,ios服,SR
19934136,童谣,c*****,ios服,SR
19934137,罗摩,肉*****,ios服,SR
19934138,阿尔托莉雅·潘德拉贡,m*****,安卓bili服,SSR
19934139,卫宫,H*****,ios服,SR
19934140,斯卡哈,修*****,安卓bili服,SSR
19934141,阿蒂拉,心*****,ios服,SSR
19934142,童谣,心*****,ios服,SR
19934143,赫拉克勒斯,f*****,ios服,SR
19934144,玛尔达,ペ*****,安卓bili服,SR
19934145,赫拉克勒斯,e*****,安卓bili服,SR
19934146,玛丽·安托瓦内特,韩*****,ios服,SR
19934147,斯忒诺,含*****,安卓bili服,SR
19934148,芬恩·麦克库尔,e*****,安卓bili服,SR
19934149,斯忒诺,e*****,安卓bili服,SR
19934150,卫宫,r*****,安卓bili服,SR
19934151,伊丽莎白·巴托里,p*****,安卓bili服,SR
19934152,骑士迪昂,婲*****,ios服,SR
19934153,芬恩·麦克库尔,我*****,安卓bili服,SR
