id,info,rname,sname,star
25533742,赫拉克勒斯,A*****,安卓bili服,SR
25533743,源赖光,a*****,ios服,SSR
25533744,齐格飞,星*****,安卓bili服,SR
25533745,茨木童子,s*****,安卓bili服,SR
25533746,莫德雷德,c*****,安卓bili服,SSR
25533747,阿蒂拉,t*****,安卓bili服,SSR
25533748,兰斯洛特,1*****,ios服,SR
25533749,卡米拉,c*****,安卓bili服,SR
25533750,源赖光,m*****,安卓bili服,SSR
25533751,安妮·伯妮＆玛莉·瑞德,Q*****,安卓bili服,SR
25533752,玉藻猫,雨*****,安卓bili服,SR
25533753,茨木童子,克*****,安卓bili服,SR
25533754,源赖光,u*****,ios服,SSR
25533755,芬恩·麦克库尔,c*****,ios服,SR
25533756,玛丽·安托瓦内特,1*****,ios服,SR
25533757,阿周那,風*****,安卓bili服,SSR
25533758,源赖光,B*****,安卓bili服,SSR
25533759,芬恩·麦克库尔,洛*****,安卓bili服,SR
25533760,弗拉德三世,洛*****,安卓bili服,SSR
25533761,源赖光,4*****,ios服,SSR
25533762,安妮·伯妮＆玛莉·瑞德,青*****,安卓bili服,SR
25533763,阿尔托莉雅·潘德拉贡〔Alter〕,a*****,ios服,SR
25533764,阿塔兰忒,黒*****,安卓bili服,SR
25533765,源赖光,南*****,安卓bili服,SSR
25533766,女王梅芙,0*****,ios服,SSR
25533767,源赖光,杨*****,ios服,SSR
25533768,芬恩·麦克库尔,J*****,安卓bili服,SR
25533769,源赖光,1*****,ios服,SSR
25533770,茨木童子,b*****,ios服,SR
25533771,茨木童子,z*****,安卓bili服,SR
25533772,齐格飞,羽*****,ios服,SR
