id,info,rname,sname,star
29891118,弗拉德三世,止*****,安卓bili服,SSR
29891119,弗朗西斯·德雷克,婴*****,安卓bili服,SSR
29891120,海伦娜·布拉瓦茨基,e*****,ios服,SR
29891121,玉藻前,i*****,安卓bili服,SSR
29891122,兰斯洛特,d*****,安卓bili服,SR
29891123,伊丽莎白·巴托里,4*****,ios服,SR
29891124,弗拉德三世,h*****,安卓bili服,SSR
29891125,罗摩,衫*****,安卓bili服,SR
29891126,弗朗西斯·德雷克,g*****,安卓bili服,SSR
29891127,玛丽·安托瓦内特,w*****,ios服,SR
29891128,伊丽莎白·巴托里,p*****,安卓bili服,SR
29891129,卫宫〔Assassin〕,一*****,安卓联运服,SR
29891130,阿尔托莉雅·潘德拉贡〔Alter〕,狂*****,安卓bili服,SR
29891131,骑士迪昂,s*****,安卓bili服,SR
29891132,莫德雷德,E*****,ios服,SSR
29891133,卡米拉,3*****,ios服,SR
29891134,芬恩·麦克库尔,3*****,ios服,SR
29891135,玉藻猫,5*****,安卓bili服,SR
29891136,玉藻前,迷*****,安卓bili服,SSR
29891137,海伦娜·布拉瓦茨基,有*****,安卓联运服,SR
29891138,贝奥武夫,方*****,安卓bili服,SR
29891139,伊丽莎白·巴托里,y*****,安卓bili服,SR
29891140,阿尔托莉雅·潘德拉贡,i*****,安卓bili服,SSR
29891141,尼古拉·特斯拉,i*****,安卓bili服,SSR
29891142,海伦娜·布拉瓦茨基,卫*****,安卓bili服,SR
29891143,赫拉克勒斯,9*****,ios服,SR
29891144,卫宫,9*****,ios服,SR
29891145,童谣,滑*****,安卓bili服,SR
29891146,美狄亚〔Lily〕,o*****,安卓bili服,SR
29891147,齐格飞,o*****,安卓bili服,SR
29891148,托马斯·爱迪生,e*****,ios服,SR
29891149,芬恩·麦克库尔,4*****,安卓bili服,SR
29891150,卡米拉,2*****,ios服,SR
29891151,骑士迪昂,2*****,ios服,SR
29891152,芬恩·麦克库尔,v*****,ios服,SR
29891153,伊丽莎白·巴托里,A*****,安卓bili服,SR
29891154,骑士迪昂,黄*****,ios服,SR
29891155,伊丽莎白·巴托里,咕*****,安卓联运服,SR
29891156,阿斯托尔福,3*****,安卓bili服,SR
29891157,罗摩,T*****,ios服,SR
29891158,卫宫,0*****,安卓bili服,SR
29891159,贝奥武夫,P*****,安卓bili服,SR
29891160,弗朗西斯·德雷克,掉*****,安卓bili服,SSR
29891161,玉藻猫,y*****,ios服,SR
29891162,玛丽·安托瓦内特,X*****,ios服,SR
29891163,玛尔达,n*****,ios服,SR
29891164,骑士迪昂,0*****,ios服,SR
29891165,伊丽莎白·巴托里,F*****,ios服,SR
29891166,赫拉克勒斯,m*****,安卓bili服,SR
29891167,童谣,粽*****,ios服,SR
29891168,玉藻猫,黑*****,安卓bili服,SR
29891169,赫拉克勒斯,夔*****,安卓bili服,SR
29891170,玉藻前,小*****,安卓bili服,SSR
29891171,玉藻猫,艳*****,安卓bili服,SR
29891172,伊丽莎白·巴托里,e*****,安卓bili服,SR
29891173,弗拉德三世,空*****,安卓bili服,SSR
29891174,玉藻前,紫*****,安卓bili服,SSR
29891175,骑士迪昂,3*****,安卓bili服,SR
29891176,骑士迪昂,3*****,安卓bili服,SR
29891177,卡米拉,酌*****,ios服,SR
29891178,阿斯托尔福,酌*****,ios服,SR
29891179,玛尔达,渃*****,安卓bili服,SR
29891180,齐格飞,w*****,安卓bili服,SR
29891181,骑士迪昂,0*****,ios服,SR
29891182,卫宫,0*****,ios服,SR
29891183,卫宫〔Assassin〕,如*****,ios服,SR
29891184,玛尔达,j*****,ios服,SR
29891185,赫拉克勒斯,j*****,ios服,SR
29891186,伊丽莎白·巴托里,艾*****,安卓bili服,SR
29891187,开膛手杰克,ぃ*****,安卓bili服,SSR
29891188,卡米拉,m*****,ios服,SR
29891189,斯忒诺,废*****,ios服,SR
29891190,尼古拉·特斯拉,i*****,安卓bili服,SSR
29891191,斯忒诺,D*****,安卓bili服,SR
29891192,骑士迪昂,D*****,安卓bili服,SR
29891193,阿斯托尔福,飞*****,安卓bili服,SR
29891194,卡米拉,黑*****,安卓bili服,SR
29891195,阿尔托莉雅·潘德拉贡〔Alter〕,m*****,ios服,SR
29891196,卡米拉,a*****,安卓bili服,SR
29891197,阿尔托莉雅·潘德拉贡〔Alter〕,百*****,安卓bili服,SR
29891198,玉藻前,鱼*****,ios服,SSR
29891199,玛丽·安托瓦内特,鱼*****,ios服,SR
29891200,李书文,T*****,安卓联运服,SR
29891201,库·丘林[Alter],U*****,安卓bili服,SSR
29891202,玛尔达,1*****,安卓bili服,SR
29891203,卫宫,1*****,安卓bili服,SR
29891204,伊丽莎白·巴托里,t*****,安卓bili服,SR
29891205,贝奥武夫,幼*****,安卓bili服,SR
29891206,齐格飞,7*****,ios服,SR
29891207,玛尔达,你*****,安卓bili服,SR
29891208,安妮·伯妮＆玛莉·瑞德,5*****,安卓bili服,SR
29891209,卡米拉,5*****,安卓bili服,SR
29891210,莫德雷德,刑*****,安卓bili服,SSR
29891211,伊丽莎白·巴托里,二*****,安卓bili服,SR
29891212,斯忒诺,h*****,安卓bili服,SR
29891213,赫拉克勒斯,M*****,安卓bili服,SR
29891214,斯忒诺,7*****,ios服,SR
29891215,罗摩,哖*****,安卓bili服,SR
29891216,迦尔纳,暖*****,ios服,SSR
29891217,伊丽莎白·巴托里,暖*****,ios服,SR
