id,info,rname,sname,star
13249255,斯忒诺,b*****,安卓bili服,SR
13249256,芬恩·麦克库尔,h*****,安卓bili服,SR
13249257,卫宫,q*****,安卓bili服,SR
13249258,伊丽莎白·巴托里,x*****,安卓bili服,SR
13249259,伊丽莎白·巴托里,沧*****,安卓联运服,SR
13249260,阿尔托莉雅·潘德拉贡〔Alter〕,e*****,安卓bili服,SR
13249261,芬恩·麦克库尔,渊*****,安卓bili服,SR
13249262,莫德雷德,丿*****,安卓bili服,SSR
13249263,酒吞童子,2*****,安卓bili服,SSR
13249264,卡米拉,t*****,安卓bili服,SR
13249265,酒吞童子,南*****,ios服,SSR
13249266,贞德,卞*****,安卓bili服,SSR
13249267,阿塔兰忒,芷*****,安卓bili服,SR
13249268,阿斯托尔福,三*****,安卓bili服,SR
13249269,骑士迪昂,结*****,安卓bili服,SR
13249270,卫宫〔Assassin〕,呵*****,安卓bili服,SR
13249271,酒吞童子,7*****,安卓bili服,SSR
13249272,伊丽莎白·巴托里,r*****,安卓bili服,SR
13249273,阿斯托尔福,小*****,ios服,SR
13249274,安妮·伯妮＆玛莉·瑞德,9*****,ios服,SR
13249275,卫宫,e*****,安卓bili服,SR
13249276,卡米拉,j*****,安卓bili服,SR
13249277,贝奥武夫,老*****,安卓bili服,SR
13249278,罗摩,污*****,安卓bili服,SR
13249279,阿尔托莉雅·潘德拉贡〔Alter〕,玫*****,ios服,SR
13249280,玉藻前,o*****,安卓bili服,SSR
13249281,海伦娜·布拉瓦茨基,超*****,ios服,SR
13249282,罗摩,我*****,ios服,SR
13249283,芬恩·麦克库尔,w*****,ios服,SR
13249284,齐格飞,9*****,ios服,SR
13249285,赫拉克勒斯,不*****,安卓bili服,SR
13249286,卫宫,不*****,安卓bili服,SR
13249287,卡米拉,L*****,ios服,SR
13249288,弗兰肯斯坦,麦*****,ios服,SR
13249289,诸葛孔明〔埃尔梅罗Ⅱ世〕,p*****,安卓bili服,SSR
13249290,伊丽莎白·巴托里,映*****,安卓bili服,SR
13249291,斯忒诺,不*****,安卓bili服,SR
13249292,卫宫,不*****,安卓bili服,SR
13249293,齐格飞,薇*****,安卓bili服,SR
13249294,弗兰肯斯坦,e*****,ios服,SR
13249295,女王梅芙,0*****,安卓bili服,SSR
13249296,玛丽·安托瓦内特,f*****,ios服,SR
13249297,阿斯托尔福,v*****,安卓bili服,SR
13249298,酒吞童子,d*****,安卓bili服,SSR
13249299,卡米拉,红*****,安卓bili服,SR
13249300,童谣,夜*****,ios服,SR
13249301,骑士迪昂,灬*****,ios服,SR
13249302,齐格飞,z*****,安卓联运服,SR
13249303,玛尔达,l*****,安卓bili服,SR
13249304,玛丽·安托瓦内特,d*****,安卓bili服,SR
13249305,卫宫,白*****,安卓bili服,SR
13249306,齐格飞,白*****,安卓bili服,SR
13249307,齐格飞,蘑*****,安卓bili服,SR
13249308,酒吞童子,狂*****,安卓bili服,SSR
13249309,兰斯洛特,狂*****,安卓bili服,SR
13249310,卫宫〔Assassin〕,狂*****,安卓bili服,SR
13249311,玉藻猫,狂*****,安卓bili服,SR
13249312,兰斯洛特,m*****,安卓bili服,SR
13249313,卡米拉,d*****,ios服,SR
13249314,阿塔兰忒,唐*****,安卓bili服,SR
13249315,酒吞童子,骸*****,安卓bili服,SSR
13249316,俄里翁,杰*****,安卓bili服,SSR
13249317,童谣,杰*****,安卓bili服,SR
13249318,莫德雷德,神*****,ios服,SSR
13249319,玛尔达,伊*****,安卓联运服,SR
13249320,赫拉克勒斯,m*****,ios服,SR
13249321,玛丽·安托瓦内特,m*****,ios服,SR
13249322,酒吞童子,m*****,ios服,SSR
13249323,酒吞童子,P*****,安卓bili服,SSR
13249324,酒吞童子,m*****,安卓bili服,SSR
13249325,李书文,f*****,安卓bili服,SR
13249326,赫拉克勒斯,i*****,安卓bili服,SR
13249327,齐格飞,噗*****,ios服,SR
13249328,赫拉克勒斯,噗*****,ios服,SR
13249329,玛尔达,h*****,安卓bili服,SR
13249330,阿塔兰忒,旧*****,ios服,SR
13249331,伊丽莎白·巴托里,舒*****,安卓联运服,SR
13249332,玉藻前,x*****,安卓bili服,SSR
13249333,伊丽莎白·巴托里,o*****,安卓bili服,SR
13249334,玉藻猫,神*****,ios服,SR
13249335,弗兰肯斯坦,a*****,安卓bili服,SR
13249336,卫宫,i*****,安卓bili服,SR
13249337,贝奥武夫,塞*****,安卓bili服,SR
13249338,托马斯·爱迪生,9*****,ios服,SR
13249339,卡米拉,k*****,安卓bili服,SR
13249340,库·丘林[Alter],s*****,安卓bili服,SSR
13249341,酒吞童子,小*****,ios服,SSR
13249342,伊丽莎白·巴托里,b*****,安卓bili服,SR
13249343,斯忒诺,z*****,安卓bili服,SR
13249344,阿周那,容*****,ios服,SSR
13249345,酒吞童子,f*****,ios服,SSR
13249346,玉藻前,f*****,ios服,SSR
13249347,伊丽莎白·巴托里,b*****,安卓bili服,SR
13249348,伊丽莎白·巴托里,f*****,安卓bili服,SR
13249349,兰斯洛特,冰*****,安卓联运服,SR
13249350,伊丽莎白·巴托里,萌*****,ios服,SR
13249351,斯忒诺,9*****,ios服,SR
13249352,赫拉克勒斯,史*****,安卓bili服,SR
13249353,童谣,c*****,ios服,SR
13249354,玛尔达,a*****,ios服,SR
