id,info,rname,sname,star
12478726,赫拉克勒斯,两*****,安卓bili服,SR
12478727,玛尔达,r*****,安卓bili服,SR
12478728,罗摩,以*****,安卓bili服,SR
12478729,齐格飞,焱*****,安卓联运服,SR
12478730,童谣,离*****,安卓bili服,SR
12478731,酒吞童子,离*****,安卓bili服,SSR
12478732,罗摩,t*****,安卓bili服,SR
12478733,卡米拉,t*****,安卓bili服,SR
12478734,酒吞童子,非*****,安卓bili服,SSR
12478735,赫拉克勒斯,戒*****,安卓bili服,SR
12478736,赫拉克勒斯,莲*****,ios服,SR
12478737,玉藻猫,我*****,ios服,SR
12478738,诸葛孔明〔埃尔梅罗Ⅱ世〕,f*****,安卓bili服,SSR
12478739,芬恩·麦克库尔,姜*****,安卓bili服,SR
12478740,卫宫,f*****,安卓bili服,SR
12478741,南丁格尔,S*****,安卓bili服,SSR
12478742,玛尔达,v*****,安卓bili服,SR
12478743,赫拉克勒斯,v*****,安卓bili服,SR
12478744,阿斯托尔福,a*****,ios服,SR
12478745,赫拉克勒斯,n*****,安卓bili服,SR
12478746,罗摩,倪*****,ios服,SR
12478747,卫宫,浅*****,ios服,SR
12478748,卫宫,8*****,安卓bili服,SR
12478749,玛丽·安托瓦内特,8*****,安卓bili服,SR
12478750,酒吞童子,机*****,ios服,SSR
12478751,安妮·伯妮＆玛莉·瑞德,3*****,ios服,SR
12478752,芬恩·麦克库尔,9*****,ios服,SR
12478753,美狄亚〔Lily〕,2*****,ios服,SR
12478754,赫拉克勒斯,竹*****,安卓bili服,SR
12478755,莫德雷德,浅*****,安卓联运服,SSR
12478756,卫宫,一*****,ios服,SR
