id,info,rname,sname,star
20404765,赫拉克勒斯,5*****,ios服,SR
20404766,安妮·伯妮＆玛莉·瑞德,雷*****,安卓bili服,SR
20404767,玉藻猫,牟*****,安卓bili服,SR
20404768,齐格飞,9*****,ios服,SR
20404769,伊丽莎白·巴托里,石*****,安卓bili服,SR
20404770,斯卡哈,0*****,安卓bili服,SSR
20404771,弗兰肯斯坦,q*****,安卓bili服,SR
20404772,芬恩·麦克库尔,6*****,安卓bili服,SR
20404773,玉藻前,7*****,安卓bili服,SSR
20404774,阿斯托尔福,s*****,ios服,SR
20404775,玉藻猫,s*****,ios服,SR
20404776,斯忒诺,蓬*****,ios服,SR
20404777,玛尔达,a*****,ios服,SR
20404778,兰斯洛特,忧*****,ios服,SR
20404779,童谣,阙*****,ios服,SR
20404780,阿蒂拉,1*****,ios服,SSR
20404781,阿塔兰忒,9*****,ios服,SR
20404782,阿斯托尔福,贾*****,ios服,SR
20404783,伊丽莎白·巴托里,v*****,安卓bili服,SR
20404784,阿塔兰忒,v*****,安卓bili服,SR
20404785,兰斯洛特,十*****,ios服,SR
20404786,诸葛孔明〔埃尔梅罗Ⅱ世〕,6*****,安卓bili服,SSR
20404787,卫宫〔Assassin〕,阿*****,ios服,SR
20404788,玛尔达,方*****,ios服,SR
20404789,伊丽莎白·巴托里,q*****,安卓bili服,SR
20404790,赫拉克勒斯,s*****,安卓bili服,SR
20404791,贝奥武夫,充*****,安卓bili服,SR
20404792,赫拉克勒斯,姜*****,安卓bili服,SR
20404793,阿塔兰忒,炽*****,ios服,SR
20404794,阿斯托尔福,a*****,ios服,SR
20404795,罗摩,戴*****,安卓bili服,SR
