id,info,rname,sname,star
18459282,齐格飞,月*****,安卓bili服,SR
18459283,童谣,流*****,ios服,SR
18459284,斯卡哈,费*****,安卓bili服,SSR
18459285,阿塔兰忒,费*****,安卓bili服,SR
18459286,斯卡哈,藤*****,安卓bili服,SSR
18459287,贝奥武夫,宫*****,安卓bili服,SR
18459288,玉藻前,K*****,安卓bili服,SSR
18459289,玛丽·安托瓦内特,0*****,ios服,SR
18459290,童谣,织*****,安卓bili服,SR
18459291,玉藻猫,1*****,安卓bili服,SR
18459292,阿塔兰忒,少*****,安卓联运服,SR
18459293,童谣,K*****,安卓bili服,SR
18459294,贝奥武夫,K*****,安卓bili服,SR
18459295,贝奥武夫,瑞*****,安卓bili服,SR
18459296,斯卡哈,蓬*****,安卓bili服,SSR
18459297,阿塔兰忒,踏*****,ios服,SR
18459298,罗摩,鼓*****,安卓bili服,SR
18459299,弗兰肯斯坦,o*****,ios服,SR
18459300,兰斯洛特,o*****,ios服,SR
18459301,伊丽莎白·巴托里,w*****,ios服,SR
18459302,齐格飞,e*****,ios服,SR
18459303,阿周那,1*****,ios服,SSR
18459304,海伦娜·布拉瓦茨基,浠*****,安卓bili服,SR
18459305,齐格飞,u*****,安卓bili服,SR
18459306,阿周那,天*****,ios服,SSR
18459307,赫拉克勒斯,t*****,ios服,SR
18459308,罗摩,t*****,ios服,SR
18459309,赫拉克勒斯,孙*****,安卓bili服,SR
18459310,贞德,胆*****,安卓bili服,SSR
18459311,齐格飞,8*****,ios服,SR
18459312,卫宫,0*****,安卓bili服,SR
