id,info,rname,sname,star
30093907,伊丽莎白·巴托里,B*****,ios服,SR
30093908,斯忒诺,B*****,ios服,SR
30093909,玛丽·安托瓦内特,源*****,安卓bili服,SR
30093910,玉藻猫,里*****,安卓bili服,SR
30093911,贝奥武夫,狂*****,ios服,SR
30093912,南丁格尔,航*****,安卓bili服,SSR
30093913,卡米拉,o*****,安卓bili服,SR
30093914,玛丽·安托瓦内特,r*****,ios服,SR
30093915,迦尔纳,z*****,安卓bili服,SSR
30093916,莫德雷德,阎*****,安卓bili服,SSR
30093917,赫拉克勒斯,1*****,安卓bili服,SR
30093918,玛尔达,阿*****,安卓bili服,SR
30093919,斯忒诺,B*****,ios服,SR
30093920,齐格飞,o*****,安卓bili服,SR
30093921,阿尔托莉雅·潘德拉贡〔Alter〕,丁*****,安卓bili服,SR
30093922,卡米拉,以*****,安卓bili服,SR
30093923,阿塔兰忒,4*****,安卓bili服,SR
30093924,弗兰肯斯坦,4*****,安卓bili服,SR
30093925,卡米拉,尤*****,安卓bili服,SR
30093926,玉藻前,l*****,安卓bili服,SSR
30093927,莫德雷德,1*****,安卓bili服,SSR
30093928,卫宫〔Assassin〕,百*****,安卓bili服,SR
30093929,莫德雷德,F*****,安卓联运服,SSR
30093930,贝奥武夫,F*****,安卓联运服,SR
30093931,尼禄·克劳狄乌斯,6*****,ios服,SR
30093932,齐格飞,t*****,安卓bili服,SR
30093933,阿塔兰忒,故*****,安卓bili服,SR
30093934,罗摩,故*****,安卓bili服,SR
30093935,安妮·伯妮＆玛莉·瑞德,u*****,安卓bili服,SR
30093936,齐格飞,宁*****,安卓bili服,SR
30093937,骑士迪昂,宁*****,安卓bili服,SR
