id,info,rname,sname,star
11654699,伊丽莎白·巴托里,V*****,ios服,SR
11654700,伊丽莎白·巴托里,1*****,ios服,SR
11654701,酒吞童子,p*****,安卓bili服,SSR
11654702,伊丽莎白·巴托里,c*****,ios服,SR
11654703,伊丽莎白·巴托里,英*****,ios服,SR
11654704,卫宫,1*****,ios服,SR
11654705,酒吞童子,韵*****,安卓bili服,SSR
11654706,赫拉克勒斯,A*****,ios服,SR
11654707,芬恩·麦克库尔,W*****,ios服,SR
11654708,阿斯托尔福,藤*****,安卓bili服,SR
11654709,伊丽莎白·巴托里,濡*****,ios服,SR
11654710,斯忒诺,r*****,安卓bili服,SR
11654711,贝奥武夫,r*****,安卓bili服,SR
11654712,玛丽·安托瓦内特,r*****,安卓bili服,SR
11654713,酒吞童子,r*****,安卓bili服,SSR
11654714,酒吞童子,小*****,安卓bili服,SSR
11654715,酒吞童子,R*****,ios服,SSR
11654716,阿斯托尔福,6*****,安卓bili服,SR
11654717,罗摩,5*****,ios服,SR
11654718,酒吞童子,g*****,安卓联运服,SSR
11654719,骑士迪昂,超*****,ios服,SR
11654720,阿斯托尔福,醉*****,安卓bili服,SR
11654721,骑士迪昂,g*****,安卓bili服,SR
11654722,骑士迪昂,l*****,安卓bili服,SR
11654723,斯忒诺,燕*****,ios服,SR
11654724,弗拉德三世,r*****,安卓bili服,SSR
11654725,玛尔达,籁*****,安卓bili服,SR
11654726,尼禄·克劳狄乌斯,r*****,安卓bili服,SR
11654727,骑士迪昂,A*****,ios服,SR
11654728,兰斯洛特,英*****,ios服,SR
11654729,卫宫,求*****,安卓bili服,SR
