id,info,rname,sname,star
12175783,酒吞童子,v*****,安卓bili服,SSR
12175784,斯忒诺,1*****,安卓bili服,SR
12175785,酒吞童子,o*****,安卓bili服,SSR
12175786,卫宫〔Assassin〕,夜*****,ios服,SR
12175787,齐格飞,雪*****,ios服,SR
12175788,玉藻猫,6*****,ios服,SR
12175789,安妮·伯妮＆玛莉·瑞德,c*****,安卓bili服,SR
12175790,海伦娜·布拉瓦茨基,f*****,安卓bili服,SR
12175791,兰斯洛特,烽*****,ios服,SR
12175792,卡米拉,疆*****,安卓bili服,SR
12175793,玛丽·安托瓦内特,勒*****,安卓bili服,SR
12175794,卫宫,勒*****,安卓bili服,SR
12175795,罗摩,空*****,安卓bili服,SR
12175796,卡米拉,下*****,安卓bili服,SR
12175797,罗摩,b*****,ios服,SR
12175798,阿周那,把*****,安卓bili服,SSR
12175799,弗拉德三世,小*****,ios服,SSR
12175800,齐格飞,f*****,安卓bili服,SR
12175801,骑士迪昂,矮*****,安卓bili服,SR
12175802,卡米拉,矮*****,安卓bili服,SR
12175803,阿斯托尔福,L*****,ios服,SR
12175804,赫拉克勒斯,L*****,ios服,SR
12175805,齐格飞,h*****,安卓bili服,SR
12175806,兰斯洛特,5*****,ios服,SR
12175807,赫拉克勒斯,C*****,安卓bili服,SR
12175808,阿塔兰忒,花*****,安卓bili服,SR
12175809,弗兰肯斯坦,缘*****,安卓bili服,SR
12175810,卫宫,p*****,ios服,SR
12175811,卡米拉,吃*****,安卓bili服,SR
12175812,酒吞童子,N*****,安卓bili服,SSR
12175813,安妮·伯妮＆玛莉·瑞德,e*****,ios服,SR
