id,info,rname,sname,star
15829104,李书文,a*****,安卓bili服,SR
15829105,阿斯托尔福,e*****,安卓bili服,SR
15829106,安妮·伯妮＆玛莉·瑞德,月*****,安卓bili服,SR
15829107,齐格飞,U*****,ios服,SR
15829108,玉藻猫,耳*****,安卓bili服,SR
15829109,玉藻猫,j*****,ios服,SR
15829110,玛丽·安托瓦内特,蓄*****,ios服,SR
15829111,玛丽·安托瓦内特,x*****,安卓bili服,SR
15829112,李书文,泯*****,安卓bili服,SR
15829113,李书文,军*****,安卓bili服,SR
15829114,齐格飞,3*****,安卓bili服,SR
15829115,玉藻猫,永*****,ios服,SR
15829116,斯忒诺,永*****,ios服,SR
15829117,卫宫,蓄*****,安卓bili服,SR
15829118,南丁格尔,宅*****,ios服,SSR
15829119,童谣,柴*****,安卓bili服,SR
15829120,卡米拉,曾*****,安卓bili服,SR
15829121,李书文,d*****,ios服,SR
15829122,赫拉克勒斯,茶*****,ios服,SR
15829123,赫拉克勒斯,茶*****,ios服,SR
15829124,李书文,v*****,安卓联运服,SR
15829125,卫宫〔Assassin〕,7*****,安卓bili服,SR
15829126,尼古拉·特斯拉,0*****,ios服,SSR
15829127,兰斯洛特,e*****,ios服,SR
15829128,赫拉克勒斯,e*****,ios服,SR
15829129,李书文,x*****,安卓bili服,SR
15829130,斯忒诺,卿*****,安卓bili服,SR
15829131,李书文,低*****,ios服,SR
15829132,赫拉克勒斯,斉*****,安卓bili服,SR
15829133,阿尔托莉雅·潘德拉贡,斉*****,安卓bili服,SSR
15829134,玛丽·安托瓦内特,艺*****,ios服,SR
