id,info,rname,sname,star
21926969,赫拉克勒斯,江*****,ios服,SR
21926970,茨木童子,殘*****,安卓bili服,SR
21926971,茨木童子,宣*****,ios服,SR
21926972,茨木童子,叶*****,ios服,SR
21926973,茨木童子,姬*****,ios服,SR
21926974,茨木童子,0*****,安卓bili服,SR
21926975,海伦娜·布拉瓦茨基,荣*****,ios服,SR
21926976,源赖光,u*****,安卓bili服,SSR
21926977,卡米拉,7*****,ios服,SR
21926978,伊丽莎白·巴托里,林*****,ios服,SR
21926979,茨木童子,狄*****,ios服,SR
21926980,阿塔兰忒,d*****,ios服,SR
21926981,伊丽莎白·巴托里,叶*****,ios服,SR
21926982,卫宫,C*****,ios服,SR
21926983,茨木童子,n*****,安卓bili服,SR
21926984,源赖光,冉*****,ios服,SSR
21926985,茨木童子,吴*****,ios服,SR
21926986,茨木童子,盛*****,ios服,SR
21926987,玉藻猫,盛*****,ios服,SR
21926988,源赖光,桑*****,ios服,SSR
21926989,童谣,桑*****,ios服,SR
21926990,茨木童子,庞*****,安卓bili服,SR
21926991,茨木童子,司*****,ios服,SR
21926992,卫宫,豹*****,安卓bili服,SR
21926993,源赖光,龚*****,ios服,SSR
21926994,茨木童子,p*****,ios服,SR
21926995,茨木童子,西*****,安卓bili服,SR
21926996,源赖光,w*****,安卓bili服,SSR
21926997,茨木童子,g*****,安卓bili服,SR
21926998,安妮·伯妮＆玛莉·瑞德,0*****,ios服,SR
21926999,茨木童子,邴*****,ios服,SR
21927000,安妮·伯妮＆玛莉·瑞德,司*****,ios服,SR
21927001,玛丽·安托瓦内特,司*****,ios服,SR
21927002,茨木童子,司*****,ios服,SR
21927003,莫德雷德,n*****,安卓bili服,SSR
21927004,茨木童子,辞*****,安卓bili服,SR
21927005,卡米拉,D*****,ios服,SR
21927006,源赖光,D*****,ios服,SSR
21927007,罗摩,u*****,安卓bili服,SR
21927008,源赖光,7*****,安卓bili服,SSR
21927009,莫德雷德,林*****,ios服,SSR
21927010,弗朗西斯·德雷克,s*****,安卓bili服,SSR
21927011,源赖光,盛*****,ios服,SSR
21927012,源赖光,暨*****,ios服,SSR
21927013,源赖光,w*****,安卓bili服,SSR
21927014,茨木童子,祝*****,ios服,SR
21927015,骑士迪昂,g*****,安卓bili服,SR
21927016,茨木童子,霍*****,ios服,SR
21927017,茨木童子,想*****,ios服,SR
21927018,海伦娜·布拉瓦茨基,霍*****,ios服,SR
21927019,源赖光,n*****,安卓bili服,SSR
21927020,弗兰肯斯坦,想*****,ios服,SR
21927021,弗朗西斯·德雷克,D*****,ios服,SSR
21927022,茨木童子,驷*****,ios服,SR
21927023,弗朗西斯·德雷克,t*****,安卓bili服,SSR
21927024,源赖光,e*****,安卓bili服,SSR
21927025,弗朗西斯·德雷克,a*****,安卓bili服,SSR
21927026,弗朗西斯·德雷克,e*****,安卓bili服,SSR
21927027,源赖光,霍*****,ios服,SSR
21927028,骑士迪昂,e*****,安卓bili服,SR
21927029,源赖光,8*****,安卓bili服,SSR
21927030,弗朗西斯·德雷克,x*****,安卓bili服,SSR
21927031,源赖光,娘*****,安卓bili服,SSR
21927032,茨木童子,e*****,安卓bili服,SR
21927033,玉藻猫,e*****,安卓bili服,SR
21927034,弗朗西斯·德雷克,a*****,安卓bili服,SSR
21927035,茨木童子,p*****,ios服,SR
21927036,卫宫〔Assassin〕,p*****,安卓bili服,SR
21927037,源赖光,谯*****,安卓bili服,SSR
21927038,莫德雷德,C*****,ios服,SSR
21927039,茨木童子,C*****,ios服,SR
21927040,源赖光,五*****,安卓bili服,SSR
21927041,茨木童子,盛*****,ios服,SR
21927042,茨木童子,f*****,安卓bili服,SR
21927043,斯忒诺,f*****,安卓bili服,SR
21927044,茨木童子,l*****,安卓bili服,SR
21927045,源赖光,司*****,ios服,SSR
21927046,伊丽莎白·巴托里,h*****,安卓bili服,SR
21927047,玛丽·安托瓦内特,桑*****,ios服,SR
21927048,贞德,p*****,安卓bili服,SSR
21927049,卫宫,白*****,安卓bili服,SR
21927050,源赖光,d*****,安卓bili服,SSR
21927051,阿斯托尔福,白*****,安卓bili服,SR
21927052,贝奥武夫,会*****,安卓bili服,SR
21927053,诸葛孔明〔埃尔梅罗Ⅱ世〕,n*****,安卓bili服,SSR
21927054,童谣,丘*****,ios服,SR
21927055,茨木童子,水*****,安卓bili服,SR
21927056,茨木童子,水*****,安卓bili服,SR
21927057,茨木童子,攋*****,安卓bili服,SR
21927058,茨木童子,e*****,安卓bili服,SR
21927059,源赖光,e*****,安卓bili服,SSR
21927060,源赖光,6*****,安卓bili服,SSR
21927061,卫宫,y*****,安卓bili服,SR
21927062,南丁格尔,里*****,ios服,SSR
21927063,茨木童子,宏*****,安卓联运服,SR
21927064,源赖光,郎*****,安卓bili服,SSR
21927065,茨木童子,璀*****,安卓bili服,SR
21927066,骑士迪昂,T*****,ios服,SR
21927067,海伦娜·布拉瓦茨基,1*****,安卓bili服,SR
21927068,卫宫,汪*****,ios服,SR
