id,info,rname,sname,star
18576071,弗朗西斯·德雷克,0*****,安卓bili服,SSR
18576072,弗兰肯斯坦,我*****,安卓bili服,SR
18576073,迦尔纳,a*****,安卓bili服,SSR
18576074,齐格飞,4*****,安卓bili服,SR
18576075,兰斯洛特,s*****,安卓bili服,SR
18576076,俄里翁,e*****,ios服,SSR
18576077,伊丽莎白·巴托里,e*****,ios服,SR
18576078,斯卡哈,c*****,安卓bili服,SSR
18576079,弗兰肯斯坦,广*****,安卓bili服,SR
18576080,玛丽·安托瓦内特,伪*****,安卓bili服,SR
18576081,齐格飞,伪*****,安卓bili服,SR
18576082,芬恩·麦克库尔,i*****,安卓bili服,SR
18576083,贞德,撒*****,ios服,SSR
18576084,童谣,p*****,安卓bili服,SR
18576085,伊丽莎白·巴托里,狗*****,安卓bili服,SR
18576086,骑士迪昂,L*****,ios服,SR
18576087,斯卡哈,c*****,安卓bili服,SSR
18576088,玉藻猫,f*****,安卓bili服,SR
18576089,海伦娜·布拉瓦茨基,樱*****,安卓bili服,SR
18576090,斯卡哈,N*****,安卓bili服,SSR
18576091,齐格飞,i*****,安卓bili服,SR
18576092,斯卡哈,远*****,安卓bili服,SSR
18576093,赫拉克勒斯,t*****,安卓bili服,SR
18576094,齐格飞,7*****,安卓bili服,SR
18576095,玛尔达,极*****,安卓bili服,SR
18576096,俄里翁,极*****,安卓bili服,SSR
18576097,芬恩·麦克库尔,突*****,ios服,SR
18576098,罗摩,8*****,ios服,SR
18576099,伊丽莎白·巴托里,古*****,安卓bili服,SR
18576100,斯卡哈,生*****,ios服,SSR
18576101,阿周那,小*****,安卓bili服,SSR
18576102,罗摩,4*****,ios服,SR
18576103,玛尔达,时*****,安卓联运服,SR
18576104,玛丽·安托瓦内特,M*****,安卓bili服,SR
18576105,斯卡哈,速*****,安卓bili服,SSR
18576106,斯卡哈,无*****,安卓bili服,SSR
18576107,阿斯托尔福,无*****,安卓bili服,SR
18576108,贝奥武夫,寥*****,安卓bili服,SR
18576109,斯卡哈,寥*****,安卓bili服,SSR
18576110,阿斯托尔福,m*****,安卓bili服,SR
18576111,斯卡哈,z*****,安卓bili服,SSR
18576112,罗摩,落*****,安卓bili服,SR
18576113,安妮·伯妮＆玛莉·瑞德,永*****,安卓联运服,SR
18576114,斯卡哈,7*****,ios服,SSR
18576115,开膛手杰克,猹*****,安卓bili服,SSR
18576116,斯卡哈,朱*****,安卓bili服,SSR
18576117,阿斯托尔福,n*****,安卓bili服,SR
18576118,斯卡哈,n*****,ios服,SSR
18576119,卫宫,t*****,ios服,SR
18576120,海伦娜·布拉瓦茨基,哎*****,安卓bili服,SR
18576121,齐格飞,2*****,安卓bili服,SR
18576122,赫拉克勒斯,w*****,安卓bili服,SR
18576123,阿塔兰忒,n*****,安卓bili服,SR
18576124,阿塔兰忒,6*****,安卓bili服,SR
18576125,南丁格尔,围*****,安卓bili服,SSR
18576126,芬恩·麦克库尔,f*****,安卓bili服,SR
18576127,伊丽莎白·巴托里,上*****,安卓bili服,SR
18576128,斯卡哈,c*****,安卓bili服,SSR
18576129,齐格飞,l*****,安卓联运服,SR
18576130,阿斯托尔福,桐*****,安卓bili服,SR
18576131,卫宫,1*****,安卓bili服,SR
18576132,伊丽莎白·巴托里,a*****,安卓bili服,SR
18576133,童谣,鍋*****,安卓bili服,SR
18576134,阿蒂拉,p*****,安卓bili服,SSR
18576135,芬恩·麦克库尔,黎*****,安卓bili服,SR
18576136,卫宫,药*****,ios服,SR
18576137,斯卡哈,难*****,安卓bili服,SSR
18576138,玉藻前,斯*****,ios服,SSR
18576139,阿蒂拉,斯*****,ios服,SSR
18576140,卡米拉,夹*****,安卓bili服,SR
18576141,童谣,夹*****,安卓bili服,SR
18576142,齐格飞,2*****,安卓bili服,SR
18576143,卫宫〔Assassin〕,K*****,ios服,SR
18576144,玛尔达,小*****,ios服,SR
18576145,斯卡哈,自*****,ios服,SSR
18576146,贞德,自*****,ios服,SSR
18576147,斯卡哈,s*****,ios服,SSR
18576148,贞德,s*****,ios服,SSR
18576149,伊丽莎白·巴托里,快*****,安卓bili服,SR
18576150,阿斯托尔福,m*****,ios服,SR
18576151,迦尔纳,萌*****,安卓bili服,SSR
18576152,兰斯洛特,h*****,安卓bili服,SR
18576153,齐格飞,小*****,安卓bili服,SR
18576154,玉藻前,7*****,ios服,SSR
18576155,阿尔托莉雅·潘德拉贡〔Alter〕,i*****,安卓bili服,SR
18576156,贞德,咕*****,安卓bili服,SSR
18576157,卫宫,快*****,安卓联运服,SR
18576158,卫宫,远*****,ios服,SR
18576159,阿周那,江*****,安卓bili服,SSR
18576160,玛丽·安托瓦内特,i*****,安卓bili服,SR
18576161,斯卡哈,い*****,安卓bili服,SSR
18576162,齐格飞,崎*****,安卓bili服,SR
18576163,芬恩·麦克库尔,4*****,安卓bili服,SR
18576164,卡米拉,杨*****,ios服,SR
18576165,齐格飞,艾*****,ios服,SR
18576166,贞德,2*****,ios服,SSR
18576167,斯卡哈,铁*****,安卓bili服,SSR
18576168,芬恩·麦克库尔,b*****,ios服,SR
18576169,斯卡哈,p*****,安卓bili服,SSR
18576170,赫拉克勒斯,誓*****,安卓bili服,SR
