id,info,rname,sname,star
15111426,兰斯洛特,精*****,安卓bili服,SR
15111427,玄奘三藏,悲*****,安卓bili服,SSR
15111428,玛尔达,R*****,安卓bili服,SR
15111429,齐格飞,卡*****,安卓bili服,SR
15111430,阿塔兰忒,卡*****,安卓bili服,SR
15111431,阿蒂拉,龙*****,安卓bili服,SSR
15111432,芬恩·麦克库尔,j*****,安卓bili服,SR
15111433,斯忒诺,q*****,安卓bili服,SR
15111434,玛尔达,n*****,安卓bili服,SR
15111435,玉藻猫,n*****,安卓bili服,SR
15111436,斯忒诺,k*****,安卓bili服,SR
15111437,玛尔达,q*****,安卓bili服,SR
15111438,卡米拉,中*****,ios服,SR
15111439,玛尔达,1*****,安卓bili服,SR
15111440,玛尔达,k*****,安卓bili服,SR
15111441,卫宫,k*****,安卓bili服,SR
15111442,罗摩,a*****,安卓bili服,SR
15111443,迦尔纳,a*****,安卓bili服,SSR
15111444,李书文,f*****,ios服,SR
15111445,骑士迪昂,1*****,安卓联运服,SR
15111446,南丁格尔,t*****,安卓bili服,SSR
15111447,罗摩,8*****,ios服,SR
15111448,尼禄·克劳狄乌斯,5*****,ios服,SR
15111449,罗摩,a*****,ios服,SR
15111450,李书文,w*****,安卓bili服,SR
15111451,罗摩,D*****,ios服,SR
15111452,卡米拉,心*****,安卓bili服,SR
15111453,海伦娜·布拉瓦茨基,1*****,安卓bili服,SR
15111454,卫宫,金*****,安卓联运服,SR
15111455,骑士迪昂,金*****,安卓联运服,SR
15111456,安妮·伯妮＆玛莉·瑞德,小*****,ios服,SR
