id,info,rname,sname,star
10935377,斯忒诺,Q*****,ios服,SR
10935378,酒吞童子,3*****,ios服,SSR
10935379,兰斯洛特,5*****,ios服,SR
10935380,阿蒂拉,O*****,ios服,SSR
10935381,尼古拉·特斯拉,5*****,ios服,SSR
10935382,酒吞童子,4*****,安卓bili服,SSR
10935383,酒吞童子,4*****,安卓bili服,SSR
10935384,酒吞童子,S*****,ios服,SSR
10935385,阿斯托尔福,k*****,安卓bili服,SR
10935386,伊丽莎白·巴托里,r*****,安卓bili服,SR
10935387,罗摩,i*****,安卓bili服,SR
10935388,赫拉克勒斯,明*****,ios服,SR
10935389,酒吞童子,2*****,ios服,SSR
10935390,玛尔达,N*****,安卓bili服,SR
10935391,斯忒诺,闻*****,ios服,SR
10935392,赫拉克勒斯,i*****,安卓bili服,SR
10935393,酒吞童子,6*****,安卓bili服,SSR
10935394,酒吞童子,支*****,ios服,SSR
10935395,斯忒诺,5*****,ios服,SR
10935396,阿塔兰忒,总*****,ios服,SR
10935397,卫宫,7*****,安卓bili服,SR
10935398,齐格飞,翠*****,ios服,SR
10935399,海伦娜·布拉瓦茨基,T*****,安卓联运服,SR
10935400,酒吞童子,於*****,ios服,SSR
10935401,卫宫,邵*****,安卓bili服,SR
10935402,卡米拉,邵*****,安卓bili服,SR
10935403,酒吞童子,黄*****,ios服,SSR
10935404,兰斯洛特,b*****,安卓bili服,SR
10935405,酒吞童子,e*****,安卓bili服,SSR
10935406,赫拉克勒斯,无*****,安卓联运服,SR
10935407,骑士迪昂,s*****,安卓bili服,SR
