id,info,rname,sname,star
8014877,弗兰肯斯坦,a*****,安卓bili服,SR
8014878,托马斯·爱迪生,s*****,安卓bili服,SR
8014879,托马斯·爱迪生,a*****,安卓bili服,SR
8014880,托马斯·爱迪生,w*****,安卓bili服,SR
8014881,赫拉克勒斯,神*****,安卓bili服,SR
8014882,赫拉克勒斯,v*****,安卓bili服,SR
8014883,骑士迪昂,z*****,安卓bili服,SR
8014884,托马斯·爱迪生,t*****,安卓bili服,SR
8014885,托马斯·爱迪生,a*****,安卓bili服,SR
8014886,托马斯·爱迪生,u*****,安卓bili服,SR
8014887,骑士迪昂,代*****,ios服,SR
8014888,骑士迪昂,佐*****,安卓bili服,SR
8014889,托马斯·爱迪生,o*****,安卓bili服,SR
8014890,卫宫,c*****,安卓bili服,SR
8014891,托马斯·爱迪生,山*****,安卓bili服,SR
8014892,海伦娜·布拉瓦茨基,i*****,安卓bili服,SR
8014893,托马斯·爱迪生,灵*****,安卓bili服,SR
8014894,托马斯·爱迪生,s*****,安卓bili服,SR
8014895,托马斯·爱迪生,t*****,安卓bili服,SR
8014896,开膛手杰克,回*****,ios服,SSR
8014897,童谣,赫*****,安卓bili服,SR
8014898,阿尔托莉雅·潘德拉贡〔Alter〕,䨐*****,安卓bili服,SR
8014899,卡米拉,a*****,安卓bili服,SR
8014900,骑士迪昂,F*****,ios服,SR
8014901,斯忒诺,w*****,安卓bili服,SR
8014902,托马斯·爱迪生,a*****,安卓bili服,SR
8014903,伊丽莎白·巴托里,F*****,ios服,SR
8014904,库·丘林[Alter],8*****,安卓bili服,SSR
8014905,童谣,s*****,安卓bili服,SR
8014906,贝奥武夫,8*****,安卓bili服,SR
8014907,赫拉克勒斯,b*****,安卓bili服,SR
