id,info,rname,sname,star
15064907,开膛手杰克,y*****,安卓bili服,SSR
15064908,玄奘三藏,夜*****,安卓bili服,SSR
15064909,玄奘三藏,f*****,安卓bili服,SSR
15064910,玉藻猫,k*****,安卓bili服,SR
15064911,阿塔兰忒,夏*****,安卓bili服,SR
15064912,卡米拉,有*****,ios服,SR
15064913,伊丽莎白·巴托里,w*****,安卓bili服,SR
15064914,玄奘三藏,伴*****,安卓联运服,SSR
15064915,斯忒诺,3*****,安卓bili服,SR
15064916,南丁格尔,9*****,ios服,SSR
15064917,斯忒诺,q*****,安卓bili服,SR
15064918,齐格飞,m*****,安卓bili服,SR
15064919,赫拉克勒斯,大*****,安卓联运服,SR
15064920,阿斯托尔福,H*****,ios服,SR
15064921,莫德雷德,n*****,安卓bili服,SSR
15064922,玉藻猫,婆*****,ios服,SR
15064923,卡米拉,r*****,安卓bili服,SR
15064924,齐格飞,r*****,安卓bili服,SR
15064925,赫拉克勒斯,r*****,安卓bili服,SR
15064926,阿塔兰忒,B*****,安卓bili服,SR
15064927,南丁格尔,e*****,安卓bili服,SSR
15064928,阿尔托莉雅·潘德拉贡,小*****,ios服,SSR
15064929,卫宫〔Assassin〕,笪*****,ios服,SR
15064930,伊丽莎白·巴托里,笪*****,ios服,SR
15064931,卫宫,d*****,安卓bili服,SR
15064932,赫拉克勒斯,i*****,安卓bili服,SR
15064933,玉藻前,丢*****,安卓bili服,SSR
15064934,玛丽·安托瓦内特,u*****,安卓bili服,SR
15064935,玉藻猫,u*****,安卓bili服,SR
15064936,伊丽莎白·巴托里,d*****,安卓bili服,SR
15064937,弗兰肯斯坦,内*****,安卓联运服,SR
