id,info,rname,sname,star
8881818,玉藻猫,M*****,ios服,SR
8881819,坂田金时,焚*****,安卓bili服,SSR
8881820,卡米拉,m*****,安卓bili服,SR
8881821,弗拉德三世,夜*****,安卓bili服,SSR
8881822,赫拉克勒斯,m*****,安卓bili服,SR
8881823,阿斯托尔福,广*****,安卓bili服,SR
8881824,卡米拉,i*****,安卓bili服,SR
8881825,童谣,5*****,安卓bili服,SR
8881826,坂田金时,我*****,安卓bili服,SSR
8881827,赫拉克勒斯,i*****,安卓bili服,SR
8881828,阿周那,划*****,ios服,SSR
8881829,阿塔兰忒,覆*****,ios服,SR
8881830,卡米拉,e*****,安卓bili服,SR
8881831,阿塔兰忒,敌*****,安卓bili服,SR
8881832,阿尔托莉雅·潘德拉贡,传*****,安卓bili服,SSR
8881833,卡米拉,羽*****,安卓bili服,SR
8881834,安妮·伯妮＆玛莉·瑞德,e*****,ios服,SR
8881835,兰斯洛特,夜*****,安卓bili服,SR
8881836,斯忒诺,i*****,安卓bili服,SR
8881837,斯忒诺,e*****,安卓bili服,SR
8881838,卡米拉,悲*****,安卓bili服,SR
8881839,伊丽莎白·巴托里,u*****,安卓bili服,SR
8881840,卡米拉,u*****,安卓bili服,SR
8881841,阿塔兰忒,笪*****,安卓bili服,SR
8881842,卡米拉,m*****,安卓bili服,SR
8881843,坂田金时,t*****,安卓bili服,SSR
8881844,弗兰肯斯坦,t*****,安卓bili服,SR
8881845,赫拉克勒斯,t*****,安卓bili服,SR
8881846,玛丽·安托瓦内特,i*****,安卓bili服,SR
8881847,玛丽·安托瓦内特,d*****,安卓bili服,SR
8881848,卡米拉,d*****,安卓bili服,SR
