id,info,rname,sname,star
30465746,玛丽·安托瓦内特,X*****,ios服,SR
30465747,阿尔托莉雅·潘德拉贡,想*****,ios服,SSR
30465748,弗兰肯斯坦,u*****,安卓bili服,SR
30465749,玛尔达,n*****,ios服,SR
30465750,卫宫,秃*****,ios服,SR
30465751,安妮·伯妮＆玛莉·瑞德,洛*****,安卓bili服,SR
30465752,玛尔达,i*****,安卓bili服,SR
30465753,玉藻猫,2*****,ios服,SR
30465754,骑士迪昂,2*****,ios服,SR
30465755,卫宫,o*****,安卓bili服,SR
30465756,尼禄·克劳狄乌斯,齐*****,安卓bili服,SR
30465757,赫拉克勒斯,R*****,安卓bili服,SR
30465758,骑士迪昂,R*****,安卓bili服,SR
30465759,玉藻猫,曾*****,安卓bili服,SR
30465760,阿塔兰忒,V*****,ios服,SR
30465761,骑士迪昂,O*****,ios服,SR
30465762,卫宫,8*****,安卓bili服,SR
30465763,卡米拉,8*****,安卓bili服,SR
30465764,芬恩·麦克库尔,3*****,安卓bili服,SR
30465765,玉藻猫,1*****,安卓bili服,SR
30465766,齐格飞,8*****,安卓bili服,SR
30465767,斯忒诺,Y*****,ios服,SR
30465768,卡米拉,w*****,ios服,SR
30465769,尼古拉·特斯拉,a*****,ios服,SSR
30465770,玛尔达,X*****,安卓bili服,SR
30465771,赫拉克勒斯,法*****,ios服,SR
30465772,莫德雷德,法*****,ios服,SSR
30465773,齐格飞,v*****,安卓bili服,SR
30465774,贝奥武夫,t*****,安卓bili服,SR
30465775,伊丽莎白·巴托里,n*****,安卓bili服,SR
30465776,童谣,z*****,ios服,SR
