id,info,rname,sname,star
19832919,伊丽莎白·巴托里,p*****,ios服,SR
19832920,俄里翁,i*****,安卓bili服,SSR
19832921,弗拉德三世,成*****,安卓bili服,SSR
19832922,玛尔达,扎*****,ios服,SR
19832923,弗兰肯斯坦,1*****,安卓bili服,SR
19832924,玛尔达,n*****,安卓bili服,SR
19832925,玛丽·安托瓦内特,n*****,安卓bili服,SR
19832926,李书文,n*****,安卓bili服,SR
19832927,玉藻前,肩*****,安卓bili服,SSR
19832928,齐格飞,风*****,ios服,SR
19832929,海伦娜·布拉瓦茨基,1*****,安卓bili服,SR
19832930,玛丽·安托瓦内特,1*****,安卓bili服,SR
19832931,童谣,夏*****,安卓bili服,SR
19832932,赫拉克勒斯,1*****,ios服,SR
19832933,齐格飞,苏*****,安卓bili服,SR
19832934,卫宫,违*****,安卓bili服,SR
19832935,弗兰肯斯坦,麻*****,ios服,SR
19832936,斯卡哈,v*****,安卓bili服,SSR
19832937,罗摩,v*****,安卓bili服,SR
19832938,齐格飞,8*****,ios服,SR
19832939,卫宫〔Assassin〕,8*****,ios服,SR
19832940,斯卡哈,Q*****,ios服,SSR
19832941,罗摩,真*****,安卓bili服,SR
19832942,骑士迪昂,n*****,安卓bili服,SR
19832943,兰斯洛特,若*****,安卓bili服,SR
19832944,卡米拉,1*****,安卓bili服,SR
19832945,赫拉克勒斯,l*****,安卓bili服,SR
19832946,芬恩·麦克库尔,c*****,ios服,SR
19832947,卡米拉,G*****,ios服,SR
19832948,斯卡哈,c*****,安卓bili服,SSR
19832949,卫宫,3*****,ios服,SR
19832950,玉藻猫,红*****,安卓bili服,SR
19832951,海伦娜·布拉瓦茨基,没*****,安卓bili服,SR
19832952,诸葛孔明〔埃尔梅罗Ⅱ世〕,M*****,ios服,SSR
19832953,兰斯洛特,高*****,安卓bili服,SR
19832954,斯卡哈,汤*****,ios服,SSR
19832955,阿蒂拉, *****,安卓联运服,SSR
19832956,童谣,3*****,安卓bili服,SR
19832957,阿尔托莉雅·潘德拉贡〔Alter〕,7*****,安卓bili服,SR
19832958,贝奥武夫,6*****,ios服,SR
19832959,斯忒诺,6*****,ios服,SR
19832960,伊丽莎白·巴托里,9*****,安卓bili服,SR
19832961,伊丽莎白·巴托里,d*****,ios服,SR
19832962,莫德雷德,斯*****,ios服,SSR
19832963,玉藻前,9*****,ios服,SSR
19832964,玉藻猫,早*****,安卓bili服,SR
19832965,卡米拉,流*****,安卓bili服,SR
19832966,美狄亚〔Lily〕,欢*****,安卓bili服,SR
19832967,玛尔达,欢*****,安卓bili服,SR
19832968,齐格飞,德*****,安卓bili服,SR
19832969,玉藻猫,研*****,ios服,SR
19832970,弗兰肯斯坦,a*****,安卓bili服,SR
19832971,斯卡哈,c*****,ios服,SSR
19832972,骑士迪昂,小*****,安卓联运服,SR
19832973,童谣,n*****,安卓bili服,SR
19832974,斯卡哈,暴*****,安卓bili服,SSR
19832975,玛丽·安托瓦内特,G*****,ios服,SR
19832976,诸葛孔明〔埃尔梅罗Ⅱ世〕,1*****,ios服,SSR
19832977,斯忒诺,1*****,ios服,SR
19832978,赫拉克勒斯,p*****,安卓bili服,SR
19832979,骑士迪昂,倪*****,安卓bili服,SR
19832980,弗兰肯斯坦,N*****,安卓bili服,SR
19832981,罗摩,N*****,安卓bili服,SR
19832982,玛丽·安托瓦内特,w*****,安卓bili服,SR
19832983,赫拉克勒斯,额*****,安卓bili服,SR
19832984,斯卡哈,8*****,安卓bili服,SSR
19832985,伊丽莎白·巴托里,d*****,安卓bili服,SR
19832986,卫宫〔Assassin〕,e*****,安卓bili服,SR
19832987,伊丽莎白·巴托里,d*****,安卓bili服,SR
19832988,贝奥武夫,r*****,安卓bili服,SR
19832989,阿尔托莉雅·潘德拉贡,1*****,ios服,SSR
19832990,斯卡哈,b*****,ios服,SSR
19832991,童谣,深*****,安卓bili服,SR
19832992,骑士迪昂,酉*****,安卓bili服,SR
19832993,伊丽莎白·巴托里,麻*****,ios服,SR
19832994,卫宫〔Assassin〕,伊*****,安卓bili服,SR
19832995,玉藻猫,月*****,ios服,SR
19832996,斯卡哈,T*****,ios服,SSR
19832997,斯卡哈,w*****,安卓bili服,SSR
19832998,兰斯洛特,绿*****,安卓bili服,SR
19832999,赫拉克勒斯,碗*****,安卓bili服,SR
19833000,罗摩,b*****,安卓bili服,SR
19833001,玛尔达,夜*****,安卓bili服,SR
19833002,伊丽莎白·巴托里,夜*****,安卓bili服,SR
19833003,斯卡哈,灵*****,安卓bili服,SSR
19833004,卫宫〔Assassin〕,巴*****,ios服,SR
19833005,赫拉克勒斯,寒*****,安卓联运服,SR
19833006,斯忒诺,寒*****,安卓联运服,SR
19833007,骑士迪昂,寒*****,安卓联运服,SR
19833008,贝奥武夫,金*****,ios服,SR
19833009,兰斯洛特,R*****,ios服,SR
19833010,阿蒂拉,3*****,安卓bili服,SSR
19833011,弗朗西斯·德雷克,3*****,安卓bili服,SSR
19833012,斯卡哈,丢*****,ios服,SSR
19833013,迦尔纳,悆*****,ios服,SSR
19833014,伊丽莎白·巴托里,蛋*****,ios服,SR
19833015,阿塔兰忒,s*****,ios服,SR
19833016,赫拉克勒斯,山*****,安卓bili服,SR
19833017,弗拉德三世,さ*****,安卓bili服,SSR
19833018,童谣,t*****,ios服,SR
