id,info,rname,sname,star
28864090,骑士迪昂,f*****,ios服,SR
28864091,赫拉克勒斯,1*****,安卓bili服,SR
28864092,阿周那,H*****,ios服,SSR
28864093,玛尔达,L*****,安卓bili服,SR
28864094,卫宫,L*****,安卓bili服,SR
28864095,卡米拉,L*****,安卓bili服,SR
28864096,伊丽莎白·巴托里,r*****,ios服,SR
28864097,玉藻猫,米*****,安卓bili服,SR
28864098,赫拉克勒斯,c*****,安卓bili服,SR
28864099,赫拉克勒斯,D*****,安卓bili服,SR
28864100,伊丽莎白·巴托里,D*****,安卓bili服,SR
28864101,玉藻猫,e*****,安卓bili服,SR
28864102,卡米拉,1*****,安卓bili服,SR
28864103,玛丽·安托瓦内特,1*****,安卓bili服,SR
28864104,弗拉德三世,天*****,ios服,SSR
28864105,卫宫,u*****,ios服,SR
28864106,骑士迪昂,5*****,ios服,SR
28864107,斯忒诺,5*****,ios服,SR
28864108,伊丽莎白·巴托里,f*****,安卓bili服,SR
28864109,赫拉克勒斯,f*****,安卓bili服,SR
28864110,阿周那,g*****,安卓bili服,SSR
28864111,赫拉克勒斯,a*****,ios服,SR
28864112,伊丽莎白·巴托里,0*****,安卓bili服,SR
28864113,贞德,1*****,安卓bili服,SSR
28864114,弗朗西斯·德雷克,c*****,安卓bili服,SSR
28864115,贝奥武夫,j*****,安卓bili服,SR
28864116,齐格飞,a*****,ios服,SR
28864117,卡米拉,b*****,ios服,SR
28864118,玛尔达,b*****,ios服,SR
28864119,骑士迪昂,6*****,ios服,SR
28864120,玉藻猫,6*****,ios服,SR
