id,info,rname,sname,star
12772476,贞德,米*****,ios服,SSR
12772477,阿斯托尔福,6*****,ios服,SR
12772478,俄里翁,咕*****,安卓bili服,SSR
12772479,芬恩·麦克库尔,p*****,安卓bili服,SR
12772480,俄里翁,凌*****,ios服,SSR
12772481,斯忒诺,d*****,安卓bili服,SR
12772482,玛尔达,1*****,安卓联运服,SR
12772483,贝奥武夫,@*****,ios服,SR
12772484,伊丽莎白·巴托里,n*****,安卓bili服,SR
12772485,玛尔达,天*****,安卓联运服,SR
12772486,弗兰肯斯坦,y*****,安卓bili服,SR
12772487,罗摩,y*****,安卓bili服,SR
12772488,阿斯托尔福,w*****,安卓bili服,SR
12772489,阿塔兰忒,w*****,安卓bili服,SR
12772490,玉藻前,男*****,ios服,SSR
12772491,玛丽·安托瓦内特,e*****,ios服,SR
12772492,迦尔纳,e*****,ios服,SSR
12772493,伊丽莎白·巴托里,k*****,安卓bili服,SR
12772494,诸葛孔明〔埃尔梅罗Ⅱ世〕,1*****,安卓bili服,SSR
12772495,赫拉克勒斯,e*****,安卓bili服,SR
12772496,阿塔兰忒,d*****,ios服,SR
12772497,卡米拉,a*****,安卓bili服,SR
12772498,玉藻猫,f*****,安卓bili服,SR
12772499,赫拉克勒斯,k*****,安卓bili服,SR
12772500,玛尔达,j*****,安卓bili服,SR
12772501,齐格飞,u*****,安卓bili服,SR
12772502,酒吞童子,夏*****,安卓bili服,SSR
12772503,玛尔达,放*****,安卓联运服,SR
12772504,卫宫,h*****,安卓bili服,SR
12772505,阿尔托莉雅·潘德拉贡〔Alter〕,9*****,ios服,SR
12772506,贞德,9*****,ios服,SSR
