id,info,rname,sname,star
26236693,贝奥武夫,1*****,安卓bili服,SR
26236694,茨木童子,巨*****,安卓bili服,SR
26236695,源赖光,j*****,安卓bili服,SSR
26236696,源赖光,J*****,ios服,SSR
26236697,玉藻猫,e*****,安卓bili服,SR
26236698,玛丽·安托瓦内特,e*****,安卓bili服,SR
26236699,茨木童子,修*****,安卓bili服,SR
26236700,海伦娜·布拉瓦茨基,亡*****,安卓bili服,SR
26236701,童谣,非*****,ios服,SR
26236702,阿尔托莉雅·潘德拉贡,8*****,安卓bili服,SSR
26236703,源赖光,e*****,安卓bili服,SSR
26236704,安妮·伯妮＆玛莉·瑞德,游*****,安卓bili服,SR
26236705,兰斯洛特,游*****,安卓bili服,SR
26236706,茨木童子,充*****,安卓bili服,SR
26236707,卫宫〔Assassin〕,a*****,安卓bili服,SR
26236708,童谣,南*****,安卓bili服,SR
26236709,芬恩·麦克库尔,薛*****,安卓bili服,SR
26236710,诸葛孔明〔埃尔梅罗Ⅱ世〕,薛*****,安卓bili服,SSR
26236711,卫宫,a*****,安卓bili服,SR
26236712,源赖光,Y*****,安卓bili服,SSR
26236713,茨木童子,欧*****,安卓bili服,SR
26236714,卡米拉,m*****,安卓bili服,SR
26236715,尼禄·克劳狄乌斯,1*****,安卓bili服,SR
26236716,斯忒诺,b*****,ios服,SR
26236717,玛尔达,b*****,ios服,SR
26236718,齐格飞,b*****,ios服,SR
26236719,尼禄·克劳狄乌斯,b*****,ios服,SR
26236720,源赖光,馒*****,ios服,SSR
26236721,源赖光,c*****,安卓bili服,SSR
26236722,茨木童子,I*****,ios服,SR
26236723,安妮·伯妮＆玛莉·瑞德,卫*****,ios服,SR
26236724,茨木童子,0*****,ios服,SR
26236725,罗摩,走*****,安卓bili服,SR
26236726,茨木童子,5*****,ios服,SR
26236727,南丁格尔,T*****,安卓bili服,SSR
26236728,兰斯洛特,9*****,ios服,SR
26236729,茨木童子,l*****,安卓bili服,SR
26236730,阿尔托莉雅·潘德拉贡,小*****,ios服,SSR
26236731,卫宫,尘*****,安卓bili服,SR
26236732,茨木童子,大*****,安卓bili服,SR
26236733,茨木童子,优*****,安卓bili服,SR
26236734,赫拉克勒斯,小*****,安卓bili服,SR
26236735,玉藻猫,8*****,安卓bili服,SR
26236736,卡米拉,t*****,安卓bili服,SR
26236737,源赖光,m*****,安卓bili服,SSR
26236738,源赖光,m*****,安卓bili服,SSR
26236739,茨木童子,Z*****,安卓bili服,SR
26236740,茨木童子,Z*****,安卓bili服,SR
26236741,兰斯洛特,s*****,安卓bili服,SR
26236742,茨木童子,咕*****,安卓bili服,SR
26236743,卡米拉,1*****,ios服,SR
26236744,源赖光,赤*****,ios服,SSR
26236745,茨木童子,正*****,ios服,SR
26236746,阿尔托莉雅·潘德拉贡〔Alter〕,0*****,ios服,SR
26236747,源赖光,j*****,安卓bili服,SSR
26236748,茨木童子,悠*****,ios服,SR
26236749,源赖光,聂*****,安卓bili服,SSR
26236750,玉藻猫,愚*****,ios服,SR
26236751,茨木童子,露*****,安卓联运服,SR
26236752,茨木童子,可*****,ios服,SR
26236753,茨木童子,n*****,安卓bili服,SR
26236754,卫宫〔Assassin〕,雪*****,安卓bili服,SR
26236755,赫拉克勒斯,红*****,安卓bili服,SR
26236756,阿塔兰忒,0*****,ios服,SR
26236757,弗兰肯斯坦,0*****,ios服,SR
26236758,玛丽·安托瓦内特,幽*****,安卓bili服,SR
26236759,斯忒诺,幽*****,安卓bili服,SR
26236760,茨木童子,l*****,ios服,SR
26236761,茨木童子,b*****,安卓bili服,SR
26236762,源赖光,叔*****,安卓bili服,SSR
26236763,茨木童子,萌*****,安卓bili服,SR
26236764,茨木童子,i*****,安卓bili服,SR
26236765,茨木童子,N*****,安卓bili服,SR
26236766,斯忒诺,体*****,ios服,SR
26236767,斯忒诺,s*****,安卓bili服,SR
26236768,阿周那,8*****,安卓bili服,SSR
26236769,弗兰肯斯坦,仇*****,安卓联运服,SR
26236770,阿斯托尔福,o*****,安卓bili服,SR
26236771,阿周那,o*****,安卓bili服,SSR
26236772,阿斯托尔福,w*****,安卓bili服,SR
26236773,海伦娜·布拉瓦茨基,曹*****,安卓bili服,SR
26236774,茨木童子,C*****,ios服,SR
26236775,海伦娜·布拉瓦茨基,衡*****,安卓bili服,SR
26236776,开膛手杰克,l*****,ios服,SSR
26236777,茨木童子,t*****,安卓bili服,SR
26236778,茨木童子,梦*****,安卓bili服,SR
26236779,齐格飞,p*****,安卓bili服,SR
26236780,海伦娜·布拉瓦茨基,易*****,安卓bili服,SR
26236781,源赖光,小*****,ios服,SSR
26236782,卫宫,N*****,安卓bili服,SR
26236783,茨木童子,N*****,安卓bili服,SR
26236784,阿斯托尔福,丨*****,ios服,SR
26236785,茨木童子,G*****,安卓bili服,SR
26236786,罗摩,h*****,ios服,SR
26236787,玉藻猫,羊*****,安卓bili服,SR
26236788,斯忒诺,i*****,安卓bili服,SR
26236789,骑士迪昂,欧*****,安卓bili服,SR
26236790,斯忒诺,牧*****,安卓bili服,SR
26236791,卫宫,4*****,安卓bili服,SR
26236792,源赖光,9*****,ios服,SSR
