id,info,rname,sname,star
30507775,安妮·伯妮＆玛莉·瑞德,红*****,安卓bili服,SR
30507776,贞德,萝*****,安卓联运服,SSR
30507777,玛尔达,G*****,ios服,SR
30507778,莫德雷德,h*****,ios服,SSR
30507779,弗朗西斯·德雷克,h*****,ios服,SSR
30507780,海伦娜·布拉瓦茨基,呆*****,安卓bili服,SR
30507781,阿蒂拉,雾*****,安卓bili服,SSR
30507782,贞德,M*****,ios服,SSR
30507783,齐格飞,姑*****,安卓bili服,SR
30507784,玛尔达,k*****,安卓bili服,SR
30507785,卡米拉,k*****,安卓bili服,SR
30507786,玉藻猫,n*****,安卓bili服,SR
30507787,弗兰肯斯坦,魔*****,ios服,SR
30507788,卡米拉,沉*****,安卓bili服,SR
30507789,斯忒诺,N*****,安卓bili服,SR
30507790,阿斯托尔福,君*****,安卓bili服,SR
30507791,罗摩,君*****,安卓bili服,SR
30507792,贞德,D*****,ios服,SSR
30507793,童谣,8*****,ios服,SR
30507794,莫德雷德,N*****,安卓bili服,SSR
30507795,卡米拉,八*****,安卓bili服,SR
30507796,尼古拉·特斯拉,c*****,安卓bili服,SSR
30507797,卫宫,L*****,ios服,SR
30507798,卡米拉,一*****,安卓bili服,SR
30507799,迦尔纳,一*****,安卓bili服,SSR
30507800,莫德雷德,姬*****,安卓bili服,SSR
30507801,兰斯洛特,姬*****,安卓bili服,SR
30507802,童谣,姬*****,安卓bili服,SR
30507803,伊丽莎白·巴托里,砍*****,安卓bili服,SR
30507804,弗朗西斯·德雷克,在*****,安卓bili服,SSR
30507805,卡米拉,在*****,安卓bili服,SR
30507806,兰斯洛特,在*****,安卓bili服,SR
30507807,卡米拉,咕*****,安卓联运服,SR
30507808,玛尔达,咕*****,安卓联运服,SR
30507809,弗兰肯斯坦,M*****,安卓bili服,SR
30507810,罗摩,3*****,安卓bili服,SR
30507811,莫德雷德,l*****,安卓bili服,SSR
30507812,骑士迪昂,神*****,安卓联运服,SR
30507813,斯忒诺,l*****,安卓bili服,SR
30507814,卡米拉,l*****,安卓bili服,SR
30507815,童谣,h*****,安卓bili服,SR
30507816,弗拉德三世,8*****,ios服,SSR
30507817,玛尔达,4*****,安卓bili服,SR
30507818,阿尔托莉雅·潘德拉贡,4*****,安卓bili服,SSR
30507819,阿尔托莉雅·潘德拉贡,4*****,安卓bili服,SSR
30507820,玉藻前,小*****,安卓联运服,SSR
30507821,南丁格尔,冶*****,安卓bili服,SSR
30507822,阿蒂拉,舞*****,安卓bili服,SSR
30507823,玛尔达,季*****,安卓bili服,SR
30507824,童谣,元*****,安卓bili服,SR
30507825,卫宫〔Assassin〕,三*****,ios服,SR
30507826,阿斯托尔福,寂*****,安卓bili服,SR
30507827,玛尔达,4*****,安卓bili服,SR
30507828,贝奥武夫,e*****,ios服,SR
30507829,玛丽·安托瓦内特,c*****,ios服,SR
30507830,贞德,i*****,安卓bili服,SSR
30507831,阿蒂拉,支*****,安卓bili服,SSR
30507832,阿尔托莉雅·潘德拉贡,支*****,安卓bili服,SSR
30507833,俄里翁,j*****,ios服,SSR
30507834,阿周那,j*****,ios服,SSR
30507835,斯忒诺,傲*****,安卓bili服,SR
30507836,弗拉德三世,麦*****,安卓bili服,SSR
30507837,骑士迪昂,T*****,ios服,SR
30507838,莫德雷德,多*****,ios服,SSR
30507839,兰斯洛特,多*****,ios服,SR
30507840,童谣,多*****,ios服,SR
30507841,阿塔兰忒,陈*****,安卓联运服,SR
30507842,卡米拉,得*****,安卓bili服,SR
30507843,兰斯洛特,暮*****,安卓bili服,SR
30507844,南丁格尔,H*****,安卓联运服,SSR
30507845,阿尔托莉雅·潘德拉贡〔Alter〕,b*****,ios服,SR
30507846,弗朗西斯·德雷克,j*****,ios服,SSR
30507847,阿尔托莉雅·潘德拉贡〔Alter〕,v*****,安卓bili服,SR
30507848,卫宫〔Assassin〕,琉*****,安卓bili服,SR
30507849,卡米拉,1*****,安卓bili服,SR
30507850,齐格飞,飞*****,安卓bili服,SR
30507851,阿尔托莉雅·潘德拉贡,麻*****,安卓bili服,SSR
30507852,童谣,茗*****,ios服,SR
30507853,兰斯洛特,飞*****,安卓bili服,SR
30507854,阿周那,y*****,安卓bili服,SSR
30507855,玉藻前,d*****,ios服,SSR
30507856,斯忒诺,折*****,ios服,SR
30507857,兰斯洛特,I*****,安卓bili服,SR
30507858,芬恩·麦克库尔,o*****,安卓bili服,SR
30507859,俄里翁,o*****,安卓bili服,SSR
30507860,迦尔纳,c*****,安卓bili服,SSR
30507861,齐格飞,大*****,ios服,SR
30507862,开膛手杰克,云*****,安卓bili服,SSR
30507863,弗兰肯斯坦,c*****,ios服,SR
30507864,尼古拉·特斯拉,h*****,安卓bili服,SSR
30507865,诸葛孔明〔埃尔梅罗Ⅱ世〕,反*****,ios服,SSR
30507866,阿周那,雷*****,ios服,SSR
30507867,弗朗西斯·德雷克,1*****,安卓bili服,SSR
30507868,阿斯托尔福,没*****,安卓bili服,SR
30507869,弗朗西斯·德雷克,꧁*****,安卓bili服,SSR
30507870,齐格飞,u*****,安卓bili服,SR
30507871,托马斯·爱迪生,d*****,安卓bili服,SR
30507872,童谣,s*****,ios服,SR
30507873,阿尔托莉雅·潘德拉贡〔Alter〕,i*****,安卓bili服,SR
30507874,尼古拉·特斯拉,仲*****,安卓bili服,SSR
