id,info,rname,sname,star
12185516,芬恩·麦克库尔,白*****,安卓bili服,SR
12185517,安妮·伯妮＆玛莉·瑞德,s*****,安卓bili服,SR
12185518,阿斯托尔福,e*****,安卓bili服,SR
12185519,兰斯洛特,尼*****,ios服,SR
12185520,海伦娜·布拉瓦茨基,黑*****,安卓bili服,SR
12185521,酒吞童子,a*****,ios服,SSR
12185522,阿塔兰忒,y*****,安卓bili服,SR
12185523,斯忒诺,你*****,安卓bili服,SR
12185524,玛丽·安托瓦内特,让*****,安卓bili服,SR
12185525,阿斯托尔福,エ*****,ios服,SR
12185526,芬恩·麦克库尔,，*****,安卓bili服,SR
12185527,斯忒诺,屋*****,ios服,SR
12185528,海伦娜·布拉瓦茨基,爸*****,安卓bili服,SR
12185529,卡米拉,f*****,安卓bili服,SR
12185530,卡米拉,f*****,安卓bili服,SR
12185531,玛丽·安托瓦内特,C*****,ios服,SR
12185532,玛丽·安托瓦内特,f*****,ios服,SR
12185533,伊丽莎白·巴托里,顾*****,安卓bili服,SR
12185534,俄里翁,黑*****,安卓bili服,SSR
12185535,酒吞童子,黑*****,安卓bili服,SSR
12185536,卫宫,a*****,安卓bili服,SR
12185537,酒吞童子,悠*****,安卓bili服,SSR
12185538,卫宫,1*****,安卓bili服,SR
12185539,俄里翁,t*****,ios服,SSR
12185540,赫拉克勒斯,子*****,ios服,SR
12185541,玛尔达,d*****,ios服,SR
12185542,玉藻猫,1*****,ios服,SR
12185543,玛丽·安托瓦内特,1*****,安卓bili服,SR
12185544,斯忒诺,1*****,安卓bili服,SR
12185545,罗摩,杰*****,ios服,SR
12185546,玛丽·安托瓦内特,无*****,安卓联运服,SR
