id,info,rname,sname,star
11744273,斯忒诺,裨*****,安卓bili服,SR
11744274,童谣,裨*****,安卓bili服,SR
11744275,伊丽莎白·巴托里,丹*****,安卓bili服,SR
11744276,齐格飞,3*****,ios服,SR
11744277,弗拉德三世,钦*****,安卓bili服,SSR
11744278,斯忒诺,o*****,安卓bili服,SR
11744279,海伦娜·布拉瓦茨基,s*****,安卓bili服,SR
11744280,卡米拉,j*****,安卓bili服,SR
11744281,芬恩·麦克库尔,零*****,安卓联运服,SR
11744282,伊丽莎白·巴托里,e*****,安卓bili服,SR
11744283,芬恩·麦克库尔,黑*****,ios服,SR
11744284,玉藻猫,弑*****,安卓联运服,SR
11744285,伊丽莎白·巴托里,c*****,安卓bili服,SR
11744286,玛丽·安托瓦内特,c*****,安卓bili服,SR
11744287,斯忒诺,l*****,安卓bili服,SR
11744288,玛尔达,q*****,安卓bili服,SR
11744289,玛丽·安托瓦内特,捡*****,安卓bili服,SR
11744290,伊丽莎白·巴托里,优*****,安卓bili服,SR
11744291,兰斯洛特,f*****,ios服,SR
11744292,阿斯托尔福,d*****,ios服,SR
11744293,玉藻猫,师*****,安卓bili服,SR
11744294,骑士迪昂,F*****,ios服,SR
11744295,玛尔达,F*****,ios服,SR
11744296,玛丽·安托瓦内特,x*****,安卓bili服,SR
11744297,玛尔达,v*****,安卓bili服,SR
11744298,阿塔兰忒,v*****,安卓bili服,SR
11744299,齐格飞,f*****,安卓bili服,SR
11744300,贝奥武夫,愛*****,安卓bili服,SR
11744301,骑士迪昂,v*****,安卓bili服,SR
11744302,兰斯洛特,凉*****,安卓bili服,SR
11744303,童谣,是*****,安卓联运服,SR
