id,info,rname,sname,star
19276163,卡米拉,d*****,安卓bili服,SR
19276164,斯卡哈,f*****,ios服,SSR
19276165,弗朗西斯·德雷克,x*****,安卓bili服,SSR
19276166,阿尔托莉雅·潘德拉贡,s*****,安卓bili服,SSR
19276167,阿塔兰忒,e*****,安卓bili服,SR
19276168,兰斯洛特,n*****,安卓bili服,SR
19276169,阿尔托莉雅·潘德拉贡,n*****,安卓bili服,SSR
19276170,海伦娜·布拉瓦茨基,d*****,安卓bili服,SR
19276171,阿周那,i*****,安卓bili服,SSR
19276172,贝奥武夫,7*****,安卓bili服,SR
19276173,童谣,7*****,安卓bili服,SR
19276174,俄里翁,模*****,安卓bili服,SSR
19276175,莫德雷德,模*****,安卓bili服,SSR
19276176,齐格飞,8*****,ios服,SR
19276177,玛丽·安托瓦内特,x*****,安卓bili服,SR
19276178,卡米拉,d*****,安卓bili服,SR
19276179,玛丽·安托瓦内特,p*****,ios服,SR
19276180,莫德雷德,神*****,安卓联运服,SSR
19276181,海伦娜·布拉瓦茨基,y*****,安卓bili服,SR
19276182,卫宫,3*****,安卓bili服,SR
19276183,阿斯托尔福,s*****,ios服,SR
19276184,尼古拉·特斯拉,康*****,安卓bili服,SSR
19276185,赫拉克勒斯,康*****,安卓bili服,SR
19276186,卫宫〔Assassin〕,s*****,安卓bili服,SR
19276187,齐格飞,1*****,安卓bili服,SR
19276188,玉藻猫,u*****,安卓bili服,SR
19276189,斯卡哈,u*****,安卓bili服,SSR
19276190,阿斯托尔福,v*****,安卓bili服,SR
19276191,贝奥武夫,4*****,安卓bili服,SR
19276192,兰斯洛特,s*****,安卓bili服,SR
19276193,斯卡哈,u*****,安卓bili服,SSR
