id,info,rname,sname,star
12249395,齐格飞,渡*****,安卓bili服,SR
12249396,玛尔达,k*****,安卓bili服,SR
12249397,赫拉克勒斯,伏*****,安卓bili服,SR
12249398,卡米拉,n*****,安卓bili服,SR
12249399,玛丽·安托瓦内特,n*****,安卓bili服,SR
12249400,卫宫,n*****,安卓bili服,SR
12249401,卫宫,初*****,安卓bili服,SR
12249402,酒吞童子,f*****,安卓bili服,SSR
12249403,酒吞童子,f*****,安卓bili服,SSR
12249404,安妮·伯妮＆玛莉·瑞德,g*****,安卓bili服,SR
12249405,兰斯洛特,暨*****,安卓bili服,SR
12249406,李书文,暨*****,安卓bili服,SR
12249407,弗朗西斯·德雷克,暨*****,安卓bili服,SSR
12249408,兰斯洛特,y*****,安卓bili服,SR
12249409,酒吞童子,p*****,安卓bili服,SSR
12249410,伊丽莎白·巴托里,1*****,安卓bili服,SR
12249411,玛丽·安托瓦内特,d*****,ios服,SR
12249412,诸葛孔明〔埃尔梅罗Ⅱ世〕,毕*****,安卓bili服,SSR
12249413,玛丽·安托瓦内特,c*****,安卓bili服,SR
12249414,骑士迪昂,u*****,ios服,SR
12249415,弗兰肯斯坦,v*****,ios服,SR
12249416,李书文,1*****,安卓bili服,SR
12249417,赫拉克勒斯,l*****,安卓bili服,SR
12249418,赫拉克勒斯,l*****,安卓bili服,SR
12249419,酒吞童子,知*****,安卓bili服,SSR
12249420,齐格飞,爱*****,安卓bili服,SR
12249421,弗朗西斯·德雷克,b*****,安卓bili服,SSR
12249422,玛丽·安托瓦内特,隗*****,ios服,SR
12249423,贞德,隗*****,ios服,SSR
12249424,阿蒂拉,隗*****,ios服,SSR
12249425,斯忒诺,a*****,安卓bili服,SR
