id,info,rname,sname,star
11913523,骑士迪昂,Y*****,ios服,SR
11913524,阿尔托莉雅·潘德拉贡,f*****,ios服,SSR
11913525,安妮·伯妮＆玛莉·瑞德,陌*****,安卓bili服,SR
11913526,卫宫,仲*****,安卓bili服,SR
11913527,迦尔纳,T*****,ios服,SSR
11913528,骑士迪昂,T*****,ios服,SR
11913529,兰斯洛特,理*****,安卓bili服,SR
11913530,骑士迪昂,0*****,ios服,SR
11913531,赫拉克勒斯,s*****,安卓bili服,SR
11913532,赫拉克勒斯,清*****,ios服,SR
11913533,酒吞童子,w*****,安卓bili服,SSR
11913534,弗兰肯斯坦,T*****,安卓bili服,SR
11913535,卫宫〔Assassin〕,n*****,安卓bili服,SR
11913536,阿尔托莉雅·潘德拉贡,落*****,安卓bili服,SSR
11913537,卫宫,n*****,安卓bili服,SR
11913538,齐格飞,M*****,ios服,SR
11913539,阿斯托尔福,f*****,安卓bili服,SR
11913540,南丁格尔,f*****,安卓bili服,SSR
11913541,童谣,i*****,ios服,SR
11913542,骑士迪昂,x*****,安卓bili服,SR
11913543,骑士迪昂,x*****,安卓bili服,SR
11913544,卡米拉,x*****,安卓bili服,SR
11913545,伊丽莎白·巴托里,s*****,安卓bili服,SR
11913546,骑士迪昂,s*****,安卓bili服,SR
11913547,玉藻猫,w*****,安卓bili服,SR
11913548,斯忒诺,s*****,安卓联运服,SR
11913549,贞德,蔺*****,安卓bili服,SSR
11913550,玛丽·安托瓦内特,小*****,ios服,SR
11913551,卫宫,e*****,安卓bili服,SR
11913552,骑士迪昂,e*****,安卓bili服,SR
11913553,骑士迪昂,m*****,安卓bili服,SR
11913554,卫宫,h*****,安卓bili服,SR
11913555,罗摩,e*****,ios服,SR
11913556,贝奥武夫,馒*****,安卓bili服,SR
11913557,阿周那,z*****,安卓bili服,SSR
11913558,阿尔托莉雅·潘德拉贡,7*****,ios服,SSR
11913559,罗摩,l*****,安卓bili服,SR
11913560,弗兰肯斯坦,C*****,ios服,SR
11913561,玉藻猫,y*****,安卓bili服,SR
11913562,海伦娜·布拉瓦茨基,o*****,安卓bili服,SR
11913563,伊丽莎白·巴托里,0*****,ios服,SR
11913564,海伦娜·布拉瓦茨基,l*****,安卓bili服,SR
11913565,斯忒诺,小*****,ios服,SR
11913566,开膛手杰克,9*****,安卓bili服,SSR
11913567,美狄亚〔Lily〕,叶*****,安卓bili服,SR
11913568,卫宫,l*****,安卓bili服,SR
11913569,迦尔纳,九*****,安卓bili服,SSR
11913570,斯忒诺,J*****,ios服,SR
11913571,酒吞童子,J*****,ios服,SSR
11913572,玉藻猫,v*****,安卓bili服,SR
11913573,卫宫,宁*****,安卓bili服,SR
11913574,伊丽莎白·巴托里,f*****,安卓bili服,SR
11913575,弗兰肯斯坦,5*****,安卓bili服,SR
11913576,海伦娜·布拉瓦茨基,丶*****,ios服,SR
11913577,卡米拉,成*****,安卓bili服,SR
11913578,伊丽莎白·巴托里,t*****,安卓bili服,SR
11913579,卫宫,I*****,安卓bili服,SR
11913580,伊丽莎白·巴托里,I*****,安卓bili服,SR
11913581,玛丽·安托瓦内特,夢*****,安卓bili服,SR
11913582,骑士迪昂,小*****,ios服,SR
11913583,卡米拉,熊*****,ios服,SR
11913584,海伦娜·布拉瓦茨基,熊*****,ios服,SR
11913585,酒吞童子,鲁*****,安卓bili服,SSR
11913586,安妮·伯妮＆玛莉·瑞德,温*****,安卓bili服,SR
11913587,酒吞童子,i*****,安卓bili服,SSR
11913588,玛尔达,k*****,安卓bili服,SR
11913589,卡米拉,a*****,安卓bili服,SR
11913590,卫宫,卖*****,安卓联运服,SR
11913591,玛丽·安托瓦内特,k*****,安卓bili服,SR
11913592,莫德雷德,v*****,安卓bili服,SSR
11913593,弗朗西斯·德雷克,4*****,安卓bili服,SSR
11913594,斯忒诺,n*****,安卓bili服,SR
11913595,伊丽莎白·巴托里,n*****,安卓bili服,SR
11913596,齐格飞,i*****,安卓bili服,SR
11913597,阿塔兰忒,怀*****,安卓bili服,SR
11913598,玛尔达,e*****,安卓bili服,SR
11913599,酒吞童子,s*****,ios服,SSR
11913600,玛尔达,q*****,安卓bili服,SR
11913601,齐格飞,g*****,安卓bili服,SR
11913602,玉藻猫,名*****,安卓bili服,SR
11913603,玛丽·安托瓦内特,易*****,安卓bili服,SR
11913604,海伦娜·布拉瓦茨基,3*****,安卓bili服,SR
11913605,玛丽·安托瓦内特,f*****,安卓bili服,SR
11913606,兰斯洛特,f*****,ios服,SR
11913607,贝奥武夫,饭*****,安卓bili服,SR
11913608,贝奥武夫,a*****,安卓bili服,SR
11913609,骑士迪昂,l*****,安卓bili服,SR
11913610,安妮·伯妮＆玛莉·瑞德,w*****,安卓bili服,SR
11913611,安妮·伯妮＆玛莉·瑞德,杂*****,安卓bili服,SR
11913612,芬恩·麦克库尔,喻*****,安卓bili服,SR
11913613,弗朗西斯·德雷克,喻*****,安卓bili服,SSR
11913614,童谣,子*****,安卓bili服,SR
11913615,卫宫〔Assassin〕,m*****,安卓bili服,SR
11913616,骑士迪昂,颦*****,安卓bili服,SR
11913617,齐格飞,卡*****,安卓联运服,SR
11913618,卫宫,卡*****,安卓联运服,SR
11913619,贝奥武夫,a*****,安卓bili服,SR
11913620,芬恩·麦克库尔,覇*****,ios服,SR
11913621,骑士迪昂,浮*****,安卓bili服,SR
11913622,玛尔达,s*****,安卓bili服,SR
