id,info,rname,sname,star
18063224,贝奥武夫,h*****,安卓bili服,SR
18063225,芬恩·麦克库尔,h*****,安卓bili服,SR
18063226,海伦娜·布拉瓦茨基,丿*****,安卓bili服,SR
18063227,斯忒诺,l*****,安卓bili服,SR
18063228,弗兰肯斯坦,洛*****,安卓bili服,SR
18063229,斯卡哈,南*****,安卓bili服,SSR
18063230,卫宫〔Assassin〕,好*****,安卓联运服,SR
18063231,斯卡哈,b*****,ios服,SSR
18063232,斯卡哈,c*****,安卓bili服,SSR
18063233,卫宫,a*****,安卓bili服,SR
18063234,卫宫〔Assassin〕,计*****,安卓bili服,SR
18063235,斯卡哈,J*****,ios服,SSR
18063236,玛尔达,w*****,安卓bili服,SR
18063237,骑士迪昂,a*****,安卓bili服,SR
18063238,罗摩,1*****,安卓bili服,SR
18063239,阿斯托尔福,a*****,安卓bili服,SR
18063240,贝奥武夫,a*****,安卓bili服,SR
18063241,罗摩,m*****,ios服,SR
18063242,卡米拉,凌*****,安卓bili服,SR
18063243,海伦娜·布拉瓦茨基,悠*****,安卓bili服,SR
18063244,赫拉克勒斯,t*****,安卓bili服,SR
18063245,海伦娜·布拉瓦茨基,t*****,安卓bili服,SR
18063246,俄里翁,清*****,安卓联运服,SSR
18063247,斯卡哈,思*****,安卓bili服,SSR
18063248,罗摩,六*****,ios服,SR
18063249,玉藻猫,p*****,安卓bili服,SR
18063250,兰斯洛特,p*****,安卓bili服,SR
18063251,卡米拉,切*****,安卓bili服,SR
18063252,贝奥武夫,f*****,ios服,SR
18063253,玛丽·安托瓦内特,b*****,安卓bili服,SR
18063254,玛尔达,b*****,安卓bili服,SR
18063255,阿塔兰忒,0*****,ios服,SR
18063256,卫宫〔Assassin〕,q*****,安卓bili服,SR
18063257,斯忒诺,备*****,ios服,SR
18063258,兰斯洛特,4*****,安卓bili服,SR
18063259,卫宫,0*****,ios服,SR
18063260,兰斯洛特,v*****,安卓bili服,SR
18063261,罗摩,雷*****,ios服,SR
18063262,齐格飞,宴*****,安卓bili服,SR
18063263,齐格飞,暴*****,ios服,SR
18063264,卫宫,暴*****,ios服,SR
18063265,玉藻猫,o*****,安卓bili服,SR
18063266,弗兰肯斯坦,研*****,ios服,SR
18063267,阿塔兰忒,i*****,安卓bili服,SR
18063268,芬恩·麦克库尔,i*****,安卓bili服,SR
18063269,伊丽莎白·巴托里,愿*****,安卓联运服,SR
18063270,玛丽·安托瓦内特,魅*****,安卓bili服,SR
18063271,芬恩·麦克库尔,超*****,安卓bili服,SR
18063272,贝奥武夫,橘*****,安卓bili服,SR
18063273,齐格飞,季*****,安卓联运服,SR
18063274,齐格飞,随*****,ios服,SR
18063275,安妮·伯妮＆玛莉·瑞德,荒*****,安卓bili服,SR
18063276,斯卡哈,I*****,安卓bili服,SSR
18063277,贝奥武夫,l*****,安卓bili服,SR
18063278,安妮·伯妮＆玛莉·瑞德,雪*****,ios服,SR
18063279,玛尔达,咕*****,安卓bili服,SR
18063280,斯卡哈,o*****,安卓bili服,SSR
18063281,卫宫,a*****,安卓bili服,SR
18063282,卫宫,f*****,安卓bili服,SR
18063283,玛尔达,C*****,安卓bili服,SR
18063284,斯卡哈,鹿*****,ios服,SSR
18063285,海伦娜·布拉瓦茨基,h*****,安卓bili服,SR
18063286,阿塔兰忒,h*****,安卓bili服,SR
18063287,玛尔达,a*****,ios服,SR
18063288,弗朗西斯·德雷克,神*****,安卓bili服,SSR
18063289,弗兰肯斯坦,心*****,ios服,SR
18063290,卫宫〔Assassin〕,雪*****,安卓bili服,SR
18063291,斯忒诺,忻*****,安卓bili服,SR
18063292,玛尔达,r*****,安卓bili服,SR
18063293,斯卡哈,b*****,安卓bili服,SSR
18063294,阿斯托尔福,佛*****,安卓bili服,SR
18063295,莫德雷德,呵*****,ios服,SSR
18063296,童谣,中*****,安卓联运服,SR
18063297,齐格飞,宰*****,安卓bili服,SR
18063298,海伦娜·布拉瓦茨基,未*****,安卓bili服,SR
18063299,芬恩·麦克库尔,井*****,安卓bili服,SR
18063300,贝奥武夫,j*****,安卓bili服,SR
18063301,卫宫〔Assassin〕,邵*****,安卓bili服,SR
18063302,斯卡哈,靳*****,安卓bili服,SSR
18063303,罗摩,胥*****,安卓bili服,SR
18063304,玉藻猫,夜*****,安卓bili服,SR
18063305,开膛手杰克,仲*****,安卓bili服,SSR
18063306,赫拉克勒斯,牛*****,安卓bili服,SR
18063307,阿尔托莉雅·潘德拉贡,牛*****,安卓bili服,SSR
18063308,斯卡哈,盖*****,安卓bili服,SSR
18063309,卫宫,弓*****,安卓bili服,SR
18063310,玛丽·安托瓦内特,弓*****,安卓bili服,SR
18063311,阿尔托莉雅·潘德拉贡,经*****,安卓bili服,SSR
18063312,斯卡哈,闾*****,安卓bili服,SSR
18063313,兰斯洛特,药*****,安卓bili服,SR
18063314,罗摩,温*****,安卓bili服,SR
18063315,赫拉克勒斯,五*****,ios服,SR
18063316,玛丽·安托瓦内特,T*****,安卓bili服,SR
18063317,斯卡哈,叶*****,安卓bili服,SSR
18063318,斯卡哈,b*****,安卓bili服,SSR
18063319,卫宫〔Assassin〕,L*****,安卓bili服,SR
18063320,海伦娜·布拉瓦茨基,2*****,安卓bili服,SR
18063321,斯卡哈,寂*****,ios服,SSR
18063322,卫宫〔Assassin〕,师*****,安卓bili服,SR
18063323,伊丽莎白·巴托里,齐*****,ios服,SR
